T(K)       rho(kg/m3)      h(J/kg)         s(J/K/kg)       Cp(J/K/kg)      p*kappa_T(1)    gamma(1)        vel(m/s)        sigma(S/m)      eta(kg/m/s)     kappa(W/m/K)    
23600      0.00494743      1.46069e+08     19861.5         6272.89         1.02728         1.31907         5094.48         11585.8         1.7878e-05      3.72488         
23700      0.00491934      1.46695e+08     19887.9         6238.78         1.02689         1.3193          5110.42         11617.9         1.77803e-05     3.74631         
23800      0.00489162      1.47317e+08     19914.1         6207.66         1.02651         1.31945         5126.13         11650.1         1.76886e-05     3.76817         
23900      0.00486425      1.47937e+08     19940.1         6179.79         1.02615         1.31953         5141.58         11682.2         1.76027e-05     3.79046         
24000      0.00483722      1.48553e+08     19965.9         6155.4          1.0258          1.31951         5156.76         11714.2         1.75222e-05     3.81313         
24100      0.00481054      1.49168e+08     19991.4         6134.73         1.02547         1.3194          5171.66         11746.3         1.74469e-05     3.83617         
24200      0.00478418      1.4978e+08      20016.8         6118.03         1.02516         1.31918         5186.25         11778.2         1.73764e-05     3.85957         
24300      0.00475813      1.50392e+08     20042           6105.57         1.02486         1.31886         5200.53         11810.2         1.73105e-05     3.88333         
24400      0.00473238      1.51002e+08     20067           6097.6          1.02459         1.31841         5214.47         11842.1         1.72489e-05     3.90744         
24500      0.00470692      1.51611e+08     20092           6094.35         1.02434         1.31785         5228.07         11873.9         1.71912e-05     3.9319          
24600      0.00468174      1.52221e+08     20116.8         6096.07         1.02411         1.31715         5241.32         11905.6         1.71374e-05     3.95669         
24700      0.00465684      1.52831e+08     20141.5         6102.98         1.02391         1.31633         5254.21         11937.2         1.70871e-05     3.98181         
24800      0.00463218      1.53442e+08     20166.2         6115.31         1.02373         1.31538         5266.73         11968.7         1.70401e-05     4.00724         
24900      0.00460778      1.54054e+08     20190.9         6133.28         1.02358         1.3143          5278.88         12000.1         1.69961e-05     4.03298         
25000      0.00458361      1.54668e+08     20215.5         6157.07         1.02345         1.31309         5290.67         12031.4         1.69547e-05     4.05901         
25100      0.00455966      1.55286e+08     20240.1         6186.89         1.02335         1.31176         5302.1          12062.4         1.69158e-05     4.08533         
25200      0.00453592      1.55906e+08     20264.8         6222.91         1.02328         1.3103          5313.18         12093.2         1.68791e-05     4.11192         
25300      0.00451239      1.5653e+08      20289.5         6265.3          1.02325         1.30873         5323.91         12123.8         1.68445e-05     4.1388          
25400      0.00448905      1.57159e+08     20314.3         6314.19         1.02324         1.30704         5334.32         12154.2         1.68115e-05     4.16594         
25500      0.00446589      1.57793e+08     20339.2         6369.75         1.02326         1.30526         5344.42         12184.2         1.67801e-05     4.19333         
25600      0.0044429       1.58433e+08     20364.3         6432.07         1.02332         1.30338         5354.23         12213.9         1.67498e-05     4.22096         
25700      0.00442007      1.5908e+08      20389.5         6501.29         1.02341         1.30142         5363.77         12243.3         1.67205e-05     4.24882         
25800      0.00439738      1.59734e+08     20414.9         6577.49         1.02353         1.29939         5373.07         12272.4         1.66919e-05     4.27689         
25900      0.00437484      1.60396e+08     20440.5         6660.77         1.02369         1.29731         5382.16         12301           1.66638e-05     4.30517         
26000      0.00435243      1.61066e+08     20466.3         6751.18         1.02388         1.29517         5391.05         12329.2         1.66361e-05     4.33366         
26100      0.00433014      1.61746e+08     20492.4         6848.79         1.0241          1.293           5399.78         12356.9         1.66085e-05     4.36236         
26200      0.00430795      1.62436e+08     20518.8         6953.65         1.02437         1.29081         5408.38         12384.1         1.65808e-05     4.39127         
26300      0.00428587      1.63137e+08     20545.5         7065.79         1.02466         1.2886          5416.88         12410.9         1.65526e-05     4.42039         
26400      0.00426389      1.6385e+08      20572.6         7185.22         1.02499         1.2864          5425.3          12437.1         1.6524e-05      4.4497          
26500      0.00424199      1.64574e+08     20600           7311.97         1.02536         1.2842          5433.68         12462.7         1.64945e-05     4.47918         
26600      0.00422016      1.65312e+08     20627.8         7446.02         1.02576         1.28203         5442.04         12487.8         1.6464e-05      4.50882         
26700      0.00419841      1.66064e+08     20656           7587.37         1.0262          1.2799          5450.42         12512.3         1.64324e-05     4.53859         
26800      0.00417671      1.6683e+08      20684.6         7736            1.02667         1.2778          5458.82         12536.2         1.63994e-05     4.56851         
26900      0.00415507      1.67611e+08     20713.7         7891.87         1.02718         1.27576         5467.29         12559.3         1.63649e-05     4.59855         
27000      0.00413348      1.68409e+08     20743.3         8054.94         1.02772         1.27377         5475.84         12581.8         1.63287e-05     4.62873         
27100      0.00411192      1.69223e+08     20773.4         8225.16         1.02829         1.27185         5484.5          12603.5         1.62907e-05     4.65902         
27200      0.0040904       1.70054e+08     20804           8402.48         1.0289          1.27            5493.28         12624.6         1.62507e-05     4.68944         
27300      0.00406891      1.70903e+08     20835.2         8586.84         1.02954         1.26823         5502.21         12644.9         1.61999e-05     4.71893         
27400      0.00404744      1.71772e+08     20866.9         8778.15         1.03022         1.26654         5511.3          12664.5         1.61559e-05     4.7496          
27500      0.00402599      1.72659e+08     20899.3         8976.34         1.03092         1.26493         5520.56         12683.3         1.61095e-05     4.78037         
27600      0.00400455      1.73567e+08     20932.2         9181.32         1.03166         1.26341         5530.02         12701.3         1.60605e-05     4.81121         
27700      0.00398312      1.74496e+08     20965.8         9393            1.03243         1.26198         5539.68         12718.5         1.60088e-05     4.84213         
27800      0.00396169      1.75446e+08     21000           9611.28         1.03323         1.26065         5549.55         12734.9         1.59543e-05     4.87315         
27900      0.00394026      1.76418e+08     21034.9         9836.05         1.03406         1.25941         5559.65         12750.6         1.58971e-05     4.90427         
28000      0.00391882      1.77413e+08     21070.5         10067.2         1.03492         1.25827         5569.99         12765.4         1.5837e-05      4.93549         
28100      0.00389738      1.78432e+08     21106.9         10304.6         1.03581         1.25722         5580.57         12779.5         1.57739e-05     4.96679         
28200      0.00387592      1.79474e+08     21143.9         10548.1         1.03673         1.25626         5591.39         12792.7         1.57078e-05     4.99814         
28300      0.00385445      1.80542e+08     21181.7         10797.6         1.03767         1.2554          5602.48         12805.1         1.56385e-05     5.0295          
28400      0.00383297      1.81634e+08     21220.2         11052.9         1.03864         1.25463         5613.82         12816.7         1.5566e-05      5.06087         
28500      0.00381146      1.82752e+08     21259.5         11314           1.03963         1.25396         5625.44         12827.4         1.54902e-05     5.09225         
28600      0.00378994      1.83897e+08     21299.6         11580.5         1.04065         1.25338         5637.32         12837.4         1.54113e-05     5.12367         
28700      0.0037684       1.85069e+08     21340.5         11852.4         1.04169         1.25289         5649.48         12846.7         1.53292e-05     5.15514         
28800      0.00374683      1.86268e+08     21382.2         12129.4         1.04275         1.25249         5661.92         12855.1         1.52438e-05     5.18665         
28900      0.00372524      1.87495e+08     21424.7         12411.3         1.04384         1.25217         5674.64         12862.9         1.51553e-05     5.21819         
29000      0.00370362      1.8875e+08      21468.1         12698           1.04495         1.25194         5687.64         12869.8         1.50635e-05     5.24974         
29100      0.00368198      1.90034e+08     21512.3         12989.1         1.04607         1.25179         5700.93         12876           1.49686e-05     5.2813          
29200      0.00366032      1.91348e+08     21557.4         13284.5         1.04721         1.25173         5714.5          12881.4         1.48705e-05     5.31285         
29300      0.00363863      1.92691e+08     21603.3         13583.8         1.04837         1.25174         5728.36         12886.1         1.47693e-05     5.34439         
29400      0.00361692      1.94065e+08     21650.1         13886.8         1.04955         1.25183         5742.51         12890.1         1.46651e-05     5.37594         
29500      0.00359518      1.95469e+08     21697.8         14193.1         1.05074         1.25199         5756.95         12893.5         1.45578e-05     5.40749         
29600      0.00357343      1.96904e+08     21746.3         14502.5         1.05194         1.25222         5771.68         12896.1         1.44477e-05     5.43905         
29700      0.00355165      1.9837e+08      21795.8         14814.5         1.05315         1.25252         5786.7          12898.2         1.43346e-05     5.4706          
29800      0.00352986      1.99867e+08     21846.1         15128.8         1.05437         1.25288         5802.01         12899.7         1.42188e-05     5.50214         
29900      0.00350806      2.01395e+08     21897.3         15445           1.0556          1.25331         5817.61         12900.6         1.40987e-05     5.53372         
30000      0.00348624      2.02956e+08     21949.4         15762.6         1.05684         1.25379         5833.5          12900.9         1.39775e-05     5.56524         
