T(K)       rho(kg/m3)      h(J/kg)         s(J/K/kg)       Cp(J/K/kg)      p*kappa_T(1)    gamma(1)        vel(m/s)        sigma(S/m)      eta(kg/m/s)     kappa(W/m/K)    
23600      0.00490469      1.47546e+08     20048.7         6319.57         1.02701         1.31819         5115.59         11601.6         1.78813e-05     3.7283          
23700      0.00487689      1.48176e+08     20075.4         6292.05         1.02665         1.31826         5131.19         11633.7         1.7784e-05      3.74978         
23800      0.00484943      1.48804e+08     20101.8         6267.78         1.02631         1.31826         5146.55         11665.7         1.76926e-05     3.77169         
23900      0.00482232      1.4943e+08      20128.1         6247            1.02598         1.31816         5161.64         11697.7         1.76067e-05     3.79401         
24000      0.00479554      1.50054e+08     20154.1         6229.96         1.02567         1.31798         5176.44         11729.6         1.75262e-05     3.81673         
24100      0.00476909      1.50676e+08     20180           6216.89         1.02538         1.31769         5190.96         11761.4         1.74506e-05     3.83981         
24200      0.00474294      1.51297e+08     20205.7         6208.04         1.02511         1.3173          5205.16         11793.1         1.73797e-05     3.86325         
24300      0.00471709      1.51918e+08     20231.3         6203.67         1.02485         1.3168          5219.05         11824.8         1.73131e-05     3.88704         
24400      0.00469153      1.52538e+08     20256.8         6204.03         1.02462         1.31618         5232.6          11856.3         1.72506e-05     3.91119         
24500      0.00466624      1.53159e+08     20282.2         6209.35         1.02442         1.31544         5245.82         11887.8         1.7192e-05      3.93568         
24600      0.00464122      1.5378e+08      20307.5         6219.87         1.02423         1.31458         5258.69         11919.1         1.71369e-05     3.9605          
24700      0.00461646      1.54403e+08     20332.7         6235.8          1.02407         1.31359         5271.21         11950.2         1.70852e-05     3.98564         
24800      0.00459194      1.55028e+08     20358           6257.36         1.02394         1.31249         5283.38         11981.2         1.70365e-05     4.0111          
24900      0.00456765      1.55655e+08     20383.2         6284.76         1.02384         1.31126         5295.21         12012           1.69906e-05     4.03685         
25000      0.00454358      1.56285e+08     20408.5         6318.18         1.02376         1.30992         5306.69         12042.7         1.69472e-05     4.0629          
25100      0.00451972      1.56918e+08     20433.8         6357.8          1.02371         1.30846         5317.85         12073.1         1.6906e-05      4.08922         
25200      0.00449606      1.57556e+08     20459.1         6403.78         1.0237          1.3069          5328.68         12103.2         1.68668e-05     4.11582         
25300      0.00447259      1.58199e+08     20484.6         6456.27         1.02371         1.30523         5339.21         12133.1         1.68294e-05     4.1427          
25400      0.0044493       1.58848e+08     20510.2         6515.4          1.02375         1.30348         5349.45         12162.6         1.67936e-05     4.16983         
25500      0.00442617      1.59503e+08     20535.9         6581.3          1.02383         1.30164         5359.42         12191.8         1.67589e-05     4.19721         
25600      0.00440321      1.60164e+08     20561.8         6654.06         1.02394         1.29973         5369.14         12220.6         1.67253e-05     4.22483         
25700      0.00438039      1.60834e+08     20587.9         6733.77         1.02409         1.29776         5378.65         12249.1         1.66923e-05     4.25267         
25800      0.00435771      1.61511e+08     20614.2         6820.51         1.02426         1.29574         5387.96         12277.2         1.666e-05       4.28071         
25900      0.00433516      1.62198e+08     20640.8         6914.33         1.02447         1.29368         5397.1          12304.8         1.66279e-05     4.30896         
26000      0.00431272      1.62895e+08     20667.6         7015.27         1.02472         1.29159         5406.1          12331.9         1.65959e-05     4.33741         
26100      0.0042904       1.63601e+08     20694.7         7123.37         1.025           1.28948         5414.98         12358.5         1.65639e-05     4.36606         
26200      0.00426818      1.64319e+08     20722.2         7238.64         1.02532         1.28738         5423.78         12384.6         1.65316e-05     4.39492         
26300      0.00424605      1.65049e+08     20750           7361.09         1.02567         1.28527         5432.53         12410.2         1.64987e-05     4.42398         
26400      0.00422401      1.65792e+08     20778.2         7490.69         1.02605         1.28319         5441.24         12435.2         1.6465e-05      4.45323         
26500      0.00420204      1.66548e+08     20806.8         7627.42         1.02647         1.28113         5449.96         12459.6         1.64304e-05     4.48264         
26600      0.00418014      1.67318e+08     20835.8         7771.25         1.02693         1.27911         5458.7          12483.4         1.63947e-05     4.5122          
26700      0.0041583       1.68102e+08     20865.2         7922.13         1.02741         1.27713         5467.48         12506.6         1.63576e-05     4.5419          
26800      0.00413652      1.68902e+08     20895.1         8079.99         1.02793         1.27521         5476.34         12529.1         1.63191e-05     4.57172         
26900      0.00411478      1.69718e+08     20925.5         8244.78         1.02849         1.27334         5485.28         12550.9         1.62789e-05     4.60167         
27000      0.00409309      1.70551e+08     20956.4         8416.42         1.02908         1.27154         5494.35         12572.1         1.6237e-05      4.63174         
27100      0.00407143      1.71402e+08     20987.9         8594.8          1.0297          1.26982         5503.54         12592.4         1.61931e-05     4.66193         
27200      0.00404981      1.72271e+08     21019.9         8779.85         1.03035         1.26816         5512.88         12612.1         1.61471e-05     4.69224         
27300      0.00402821      1.73158e+08     21052.4         8971.47         1.03103         1.26659         5522.39         12631           1.60906e-05     4.72162         
27400      0.00400663      1.74065e+08     21085.6         9169.53         1.03174         1.2651          5532.07         12649.2         1.60406e-05     4.75217         
27500      0.00398506      1.74992e+08     21119.4         9373.93         1.03248         1.2637          5541.95         12666.6         1.59881e-05     4.78281         
27600      0.00396351      1.7594e+08      21153.8         9584.55         1.03326         1.26238         5552.03         12683.3         1.59331e-05     4.81351         
27700      0.00394196      1.76909e+08     21188.8         9801.27         1.03405         1.26115         5562.32         12699.2         1.58754e-05     4.8443          
27800      0.00392042      1.77901e+08     21224.5         10024           1.03488         1.26001         5572.83         12714.3         1.5815e-05      4.87517         
27900      0.00389888      1.78914e+08     21260.9         10252.5         1.03573         1.25896         5583.57         12728.6         1.57519e-05     4.90613         
28000      0.00387734      1.79951e+08     21298           10486.7         1.03661         1.258           5594.56         12742.2         1.5686e-05      4.9372          
28100      0.00385579      1.81012e+08     21335.8         10726.4         1.03751         1.25713         5605.78         12755           1.56172e-05     4.96834         
28200      0.00383424      1.82097e+08     21374.4         10971.6         1.03844         1.25634         5617.25         12767           1.55455e-05     4.99953         
28300      0.00381268      1.83206e+08     21413.7         11222           1.03939         1.25565         5628.97         12778.2         1.54708e-05     5.03074         
28400      0.00379111      1.84341e+08     21453.7         11477.5         1.04036         1.25503         5640.95         12788.6         1.5393e-05      5.06194         
28500      0.00376953      1.85502e+08     21494.5         11737.9         1.04136         1.25451         5653.19         12798.3         1.53122e-05     5.09316         
28600      0.00374793      1.86689e+08     21536.1         12003.1         1.04237         1.25406         5665.69         12807.3         1.52284e-05     5.12441         
28700      0.00372632      1.87903e+08     21578.4         12272.8         1.0434          1.2537          5678.46         12815.6         1.51416e-05     5.1557          
28800      0.0037047       1.89144e+08     21621.6         12546.9         1.04445         1.25341         5691.49         12823.1         1.50519e-05     5.18704         
28900      0.00368307      1.90412e+08     21665.6         12825.2         1.04552         1.2532          5704.8          12830           1.49591e-05     5.21841         
29000      0.00366142      1.91709e+08     21710.4         13107.5         1.0466          1.25307         5718.37         12836.2         1.48635e-05     5.24979         
29100      0.00363976      1.93034e+08     21756           13393.5         1.0477          1.25301         5732.21         12841.7         1.47649e-05     5.28117         
29200      0.00361808      1.94388e+08     21802.4         13683           1.04881         1.25301         5746.33         12846.4         1.46635e-05     5.31254         
29300      0.0035964       1.95771e+08     21849.7         13975.8         1.04994         1.25309         5760.71         12850.5         1.45592e-05     5.34392         
29400      0.0035747       1.97183e+08     21897.8         14271.6         1.05107         1.25323         5775.37         12854           1.44522e-05     5.37529         
29500      0.003553        1.98625e+08     21946.8         14570           1.05222         1.25344         5790.31         12856.9         1.43424e-05     5.40667         
29600      0.00353128      2.00097e+08     21996.6         14870.9         1.05337         1.25371         5805.51         12859.3         1.42301e-05     5.43805         
29700      0.00350956      2.01599e+08     22047.3         15173.8         1.05454         1.25403         5820.99         12861           1.41136e-05     5.46948         
29800      0.00348784      2.03132e+08     22098.8         15478.5         1.05571         1.25441         5836.74         12862.3         1.39961e-05     5.50086         
29900      0.00346612      2.04695e+08     22151.1         15784.5         1.05688         1.25485         5852.76         12863           1.38762e-05     5.53222         
30000      0.0034444       2.06289e+08     22204.4         16091.5         1.05806         1.25534         5869.06         12863.3         1.37541e-05     5.56358         
