T(K)       rho(kg/m3)      h(J/kg)         s(J/K/kg)       Cp(J/K/kg)      p*kappa_T(1)    gamma(1)        vel(m/s)        sigma(S/m)      eta(kg/m/s)     kappa(W/m/K)    
23600      0.0050541       1.42494e+08     19395.7         6160.27         1.02796         1.32127         5042.96         11546.7         1.78431e-05     3.71419         
23700      0.00502528      1.43108e+08     19421.7         6110.23         1.02749         1.32189         5059.75         11579           1.77452e-05     3.7356          
23800      0.00499687      1.43717e+08     19447.3         6062.58         1.02702         1.32245         5076.34         11611.4         1.76536e-05     3.75744         
23900      0.00496886      1.44321e+08     19472.6         6017.55         1.02657         1.32295         5092.73         11643.8         1.75682e-05     3.7797          
24000      0.00494123      1.4492e+08      19497.7         5975.38         1.02613         1.32338         5108.87         11676.3         1.74887e-05     3.80234         
24100      0.00491397      1.45516e+08     19522.4         5936.33         1.0257          1.32373         5124.76         11708.8         1.74147e-05     3.82536         
24200      0.00488707      1.46107e+08     19546.9         5900.64         1.02529         1.32399         5140.38         11741.4         1.7346e-05      3.84874         
24300      0.00486052      1.46696e+08     19571.2         5868.58         1.02489         1.32415         5155.7          11774           1.72824e-05     3.87248         
24400      0.00483431      1.47281e+08     19595.3         5840.42         1.02451         1.32419         5170.7          11806.7         1.72234e-05     3.89657         
24500      0.00480843      1.47864e+08     19619.1         5816.4          1.02415         1.32412         5185.36         11839.5         1.71689e-05     3.92102         
24600      0.00478286      1.48445e+08     19642.7         5796.78         1.02381         1.32391         5199.66         11872.2         1.71187e-05     3.9458          
24700      0.0047576       1.49024e+08     19666.2         5781.82         1.0235          1.32357         5213.59         11905           1.70726e-05     3.97091         
24800      0.00473263      1.49601e+08     19689.6         5771.75         1.0232          1.32309         5227.13         11937.8         1.70302e-05     3.99635         
24900      0.00470794      1.50178e+08     19712.8         5766.8          1.02293         1.32245         5240.26         11970.5         1.69913e-05     4.02209         
25000      0.00468352      1.50755e+08     19735.9         5767.22         1.02268         1.32167         5252.98         12003.2         1.69556e-05     4.04814         
25100      0.00465936      1.51332e+08     19758.9         5773.22         1.02245         1.32072         5265.28         12035.9         1.69228e-05     4.07448         
25200      0.00463545      1.5191e+08      19781.9         5785.01         1.02226         1.31962         5277.15         12068.4         1.68929e-05     4.10111         
25300      0.00461177      1.52489e+08     19804.8         5802.8          1.02209         1.31837         5288.59         12100.9         1.68654e-05     4.12803         
25400      0.00458832      1.5307e+08      19827.8         5826.78         1.02195         1.31696         5299.62         12133.1         1.68402e-05     4.15523         
25500      0.00456507      1.53655e+08     19850.7         5857.13         1.02184         1.3154          5310.23         12165.2         1.68171e-05     4.18269         
25600      0.00454204      1.54242e+08     19873.7         5894.04         1.02176         1.31369         5320.43         12197.2         1.67957e-05     4.2104          
25700      0.00451919      1.54834e+08     19896.8         5937.67         1.02171         1.31185         5330.24         12228.9         1.67757e-05     4.23835         
25800      0.00449652      1.5543e+08      19919.9         5988.18         1.0217          1.30988         5339.68         12260.3         1.6757e-05      4.26653         
25900      0.00447402      1.56031e+08     19943.2         6045.71         1.02172         1.30779         5348.78         12291.5         1.67394e-05     4.29492         
26000      0.00445167      1.56639e+08     19966.6         6110.4          1.02177         1.30559         5357.54         12322.4         1.67226e-05     4.32354         
26100      0.00442948      1.57254e+08     19990.2         6182.4          1.02186         1.3033          5366.01         12352.8         1.67064e-05     4.35238         
26200      0.00440742      1.57876e+08     20014           6261.81         1.02198         1.30093         5374.2          12382.9         1.66906e-05     4.38145         
26300      0.00438548      1.58506e+08     20038           6348.75         1.02214         1.2985          5382.16         12412.6         1.6675e-05      4.41075         
26400      0.00436367      1.59146e+08     20062.3         6443.33         1.02233         1.29601         5389.91         12441.9         1.66591e-05     4.44025         
26500      0.00434196      1.59795e+08     20086.9         6545.65         1.02257         1.29348         5397.48         12470.6         1.6643e-05      4.46994         
26600      0.00432035      1.60455e+08     20111.7         6655.78         1.02283         1.29093         5404.92         12499           1.66262e-05     4.4998          
26700      0.00429882      1.61127e+08     20136.9         6773.82         1.02314         1.28837         5412.24         12526.7         1.66086e-05     4.52981         
26800      0.00427738      1.6181e+08      20162.5         6899.83         1.02349         1.28581         5419.5          12553.9         1.65901e-05     4.55998         
26900      0.004256        1.62507e+08     20188.4         7033.87         1.02387         1.28328         5426.71         12580.5         1.65703e-05     4.59029         
27000      0.00423469      1.63217e+08     20214.8         7176            1.02429         1.28077         5433.92         12606.4         1.65492e-05     4.62075         
27100      0.00421342      1.63942e+08     20241.6         7326.26         1.02475         1.27831         5441.15         12631.7         1.65264e-05     4.65134         
27200      0.0041922       1.64683e+08     20268.9         7484.68         1.02525         1.2759          5448.44         12656.2         1.65019e-05     4.68207         
27300      0.00417102      1.6544e+08      20296.6         7651.31         1.02579         1.27356         5455.8          12680.1         1.64753e-05     4.71293         
27400      0.00414986      1.66213e+08     20324.9         7826.14         1.02637         1.27129         5463.27         12703.2         1.64466e-05     4.74391         
27500      0.00412873      1.67005e+08     20353.8         8009.19         1.02699         1.2691          5470.88         12725.5         1.64072e-05     4.774           
27600      0.00410761      1.67816e+08     20383.2         8200.46         1.02764         1.267           5478.64         12747.1         1.6374e-05      4.8052          
27700      0.00408649      1.68646e+08     20413.2         8399.92         1.02834         1.265           5486.58         12767.8         1.63381e-05     4.83651         
27800      0.00406538      1.69496e+08     20443.8         8607.54         1.02907         1.2631          5494.71         12787.7         1.62993e-05     4.86792         
27900      0.00404425      1.70367e+08     20475.1         8823.29         1.02985         1.2613          5503.06         12806.7         1.62576e-05     4.89944         
28000      0.00402312      1.71261e+08     20507.1         9047.11         1.03066         1.25962         5511.64         12824.9         1.62129e-05     4.93108         
28100      0.00400197      1.72177e+08     20539.7         9278.94         1.03151         1.25805         5520.47         12842.2         1.61648e-05     4.96281         
28200      0.0039808       1.73117e+08     20573.1         9518.68         1.03239         1.2566          5529.56         12858.6         1.61134e-05     4.99458         
28300      0.00395959      1.74081e+08     20607.3         9766.23         1.03332         1.25526         5538.92         12874           1.60585e-05     5.02636         
28400      0.00393836      1.7507e+08      20642.2         10021.5         1.03428         1.25405         5548.56         12888.5         1.6e-05         5.05816         
28500      0.00391709      1.76086e+08     20677.8         10284.3         1.03527         1.25295         5558.5          12902.1         1.59378e-05     5.08999         
28600      0.00389578      1.77127e+08     20714.3         10554.5         1.03631         1.25197         5568.74         12914.8         1.58719e-05     5.12186         
28700      0.00387442      1.78197e+08     20751.7         10831.9         1.03737         1.25112         5579.28         12926.7         1.58022e-05     5.15379         
28800      0.00385302      1.79294e+08     20789.8         11116.4         1.03847         1.25038         5590.14         12937.6         1.57287e-05     5.18577         
28900      0.00383157      1.8042e+08      20828.9         11407.6         1.0396          1.24975         5601.32         12947.5         1.56514e-05     5.21777         
29000      0.00381006      1.81576e+08     20868.8         11705.4         1.04076         1.24925         5612.83         12956.6         1.55702e-05     5.24978         
29100      0.00378851      1.82761e+08     20909.6         12009.5         1.04196         1.24885         5624.66         12964.6         1.5485e-05      5.28178         
29200      0.00376689      1.83978e+08     20951.3         12319.6         1.04318         1.24857         5636.83         12971.8         1.5396e-05      5.31379         
29300      0.00374522      1.85226e+08     20994           12635.4         1.04443         1.24839         5649.34         12978           1.53032e-05     5.34579         
29400      0.0037235       1.86505e+08     21037.6         12956.4         1.0457          1.24832         5662.18         12983.3         1.52065e-05     5.37779         
29500      0.00370172      1.87817e+08     21082.1         13282.4         1.047           1.24835         5675.36         12987.8         1.51059e-05     5.4098          
29600      0.00367988      1.89162e+08     21127.6         13612.9         1.04832         1.24847         5688.88         12991.5         1.50016e-05     5.4418          
29700      0.00365798      1.9054e+08      21174.1         13947.5         1.04966         1.2487          5702.74         12994.3         1.48937e-05     5.47379         
29800      0.00363604      1.91951e+08     21221.6         14285.7         1.05102         1.24901         5716.95         12996.4         1.47821e-05     5.50577         
29900      0.00361404      1.93397e+08     21270           14627           1.05239         1.24941         5731.49         12997.6         1.4667e-05      5.53773         
30000      0.00359199      1.94877e+08     21319.4         14970.9         1.05378         1.24989         5746.37         12998.2         1.45485e-05     5.56967         
