r(m),T(K)
4.36500e-03,9.40671e+03
4.37000e-03,9.40469e+03
4.37500e-03,9.40266e+03
4.38000e-03,9.40063e+03
4.38500e-03,9.39858e+03
4.39000e-03,9.39653e+03
4.39500e-03,9.39447e+03
4.40000e-03,9.39241e+03
4.40500e-03,9.39034e+03
4.41000e-03,9.38826e+03
4.41500e-03,9.38617e+03
4.42000e-03,9.38407e+03
4.42500e-03,9.38197e+03
4.43000e-03,9.37986e+03
4.43500e-03,9.37775e+03
4.44000e-03,9.37562e+03
4.44500e-03,9.37349e+03
4.45000e-03,9.37135e+03
4.45500e-03,9.36920e+03
4.46000e-03,9.36705e+03
4.46500e-03,9.36489e+03
4.47000e-03,9.36272e+03
4.47500e-03,9.36054e+03
4.48000e-03,9.35835e+03
4.48500e-03,9.35616e+03
4.49000e-03,9.35396e+03
4.49500e-03,9.35175e+03
4.50000e-03,9.34953e+03
4.50500e-03,9.34731e+03
4.51000e-03,9.34507e+03
4.51500e-03,9.34283e+03
4.52000e-03,9.34059e+03
4.52500e-03,9.33833e+03
4.53000e-03,9.33607e+03
4.53500e-03,9.33379e+03
4.54000e-03,9.33151e+03
4.54500e-03,9.32922e+03
4.55000e-03,9.32693e+03
4.55500e-03,9.32462e+03
4.56000e-03,9.32231e+03
4.56500e-03,9.31999e+03
4.57000e-03,9.31766e+03
4.57500e-03,9.31532e+03
4.58000e-03,9.31297e+03
4.58500e-03,9.31062e+03
4.59000e-03,9.30826e+03
4.59500e-03,9.30589e+03
4.60000e-03,9.30351e+03
4.60500e-03,9.30112e+03
4.61000e-03,9.29872e+03
4.61500e-03,9.29632e+03
4.62000e-03,9.29390e+03
4.62500e-03,9.29148e+03
4.63000e-03,9.28905e+03
4.63500e-03,9.28661e+03
4.64000e-03,9.28417e+03
4.64500e-03,9.28171e+03
4.65000e-03,9.27925e+03
4.65500e-03,9.27677e+03
4.66000e-03,9.27429e+03
4.66500e-03,9.27180e+03
4.67000e-03,9.26930e+03
4.67500e-03,9.26679e+03
4.68000e-03,9.26427e+03
4.68500e-03,9.26174e+03
4.69000e-03,9.25921e+03
4.69500e-03,9.25666e+03
4.70000e-03,9.25411e+03
4.70500e-03,9.25155e+03
4.71000e-03,9.24897e+03
4.71500e-03,9.24639e+03
4.72000e-03,9.24380e+03
4.72500e-03,9.24120e+03
4.73000e-03,9.23859e+03
4.73500e-03,9.23598e+03
4.74000e-03,9.23335e+03
4.74500e-03,9.23071e+03
4.75000e-03,9.22807e+03
4.75500e-03,9.22541e+03
4.76000e-03,9.22275e+03
4.76500e-03,9.22007e+03
4.77000e-03,9.21739e+03
4.77500e-03,9.21470e+03
4.78000e-03,9.21199e+03
4.78500e-03,9.20928e+03
4.79000e-03,9.20656e+03
4.79500e-03,9.20383e+03
4.80000e-03,9.20109e+03
4.80500e-03,9.19834e+03
4.81000e-03,9.19558e+03
4.81500e-03,9.19281e+03
4.82000e-03,9.19003e+03
4.82500e-03,9.18724e+03
4.83000e-03,9.18444e+03
4.83500e-03,9.18163e+03
4.84000e-03,9.17881e+03
4.84500e-03,9.17598e+03
4.85000e-03,9.17314e+03
4.85500e-03,9.17029e+03
4.86000e-03,9.16743e+03
4.86500e-03,9.16456e+03
4.87000e-03,9.16168e+03
4.87500e-03,9.15878e+03
4.88000e-03,9.15588e+03
4.88500e-03,9.15297e+03
4.89000e-03,9.15005e+03
4.89500e-03,9.14712e+03
4.90000e-03,9.14418e+03
4.90500e-03,9.14122e+03
4.91000e-03,9.13826e+03
4.91500e-03,9.13529e+03
4.92000e-03,9.13230e+03
4.92500e-03,9.12931e+03
4.93000e-03,9.12630e+03
4.93500e-03,9.12328e+03
4.94000e-03,9.12026e+03
4.94500e-03,9.11722e+03
4.95000e-03,9.11417e+03
4.95500e-03,9.11111e+03
4.96000e-03,9.10804e+03
4.96500e-03,9.10495e+03
4.97000e-03,9.10186e+03
4.97500e-03,9.09875e+03
4.98000e-03,9.09564e+03
4.98500e-03,9.09251e+03
4.99000e-03,9.08937e+03
4.99500e-03,9.08623e+03
5.00000e-03,9.08307e+03
5.00500e-03,9.07989e+03
5.01000e-03,9.07671e+03
5.01500e-03,9.07352e+03
5.02000e-03,9.07031e+03
5.02500e-03,9.06710e+03
5.03000e-03,9.06387e+03
5.03500e-03,9.06063e+03
5.04000e-03,9.05738e+03
5.04500e-03,9.05412e+03
5.05000e-03,9.05084e+03
5.05500e-03,9.04756e+03
5.06000e-03,9.04426e+03
5.06500e-03,9.04095e+03
5.07000e-03,9.03763e+03
5.07500e-03,9.03429e+03
5.08000e-03,9.03095e+03
5.08500e-03,9.02759e+03
5.09000e-03,9.02422e+03
5.09500e-03,9.02084e+03
5.10000e-03,9.01745e+03
5.10500e-03,9.01404e+03
5.11000e-03,9.01063e+03
5.11500e-03,9.00720e+03
5.12000e-03,9.00376e+03
5.12500e-03,9.00030e+03
5.13000e-03,8.99683e+03
5.13500e-03,8.99336e+03
5.14000e-03,8.98986e+03
5.14500e-03,8.98636e+03
5.15000e-03,8.98284e+03
5.15500e-03,8.97932e+03
5.16000e-03,8.97577e+03
5.16500e-03,8.97222e+03
5.17000e-03,8.96865e+03
5.17500e-03,8.96507e+03
5.18000e-03,8.96148e+03
5.18500e-03,8.95788e+03
5.19000e-03,8.95426e+03
5.19500e-03,8.95063e+03
5.20000e-03,8.94698e+03
5.20500e-03,8.94333e+03
5.21000e-03,8.93966e+03
5.21500e-03,8.93597e+03
5.22000e-03,8.93228e+03
5.22500e-03,8.92857e+03
5.23000e-03,8.92484e+03
5.23500e-03,8.92110e+03
5.24000e-03,8.91735e+03
5.24500e-03,8.91359e+03
5.25000e-03,8.90981e+03
5.25500e-03,8.90602e+03
5.26000e-03,8.90222e+03
5.26500e-03,8.89840e+03
5.27000e-03,8.89457e+03
5.27500e-03,8.89073e+03
5.28000e-03,8.88687e+03
5.28500e-03,8.88300e+03
5.29000e-03,8.87911e+03
5.29500e-03,8.87521e+03
5.30000e-03,8.87130e+03
5.30500e-03,8.86737e+03
5.31000e-03,8.86343e+03
5.31500e-03,8.85947e+03
5.32000e-03,8.85550e+03
5.32500e-03,8.85152e+03
5.33000e-03,8.84752e+03
5.33500e-03,8.84350e+03
5.34000e-03,8.83948e+03
5.34500e-03,8.83543e+03
5.35000e-03,8.83138e+03
5.35500e-03,8.82731e+03
5.36000e-03,8.82322e+03
5.36500e-03,8.81912e+03
5.37000e-03,8.81501e+03
5.37500e-03,8.81088e+03
5.38000e-03,8.80674e+03
5.38500e-03,8.80258e+03
5.39000e-03,8.79840e+03
5.39500e-03,8.79422e+03
5.40000e-03,8.79001e+03
5.40500e-03,8.78580e+03
5.41000e-03,8.78156e+03
5.41500e-03,8.77731e+03
5.42000e-03,8.77305e+03
5.42500e-03,8.76877e+03
5.43000e-03,8.76448e+03
5.43500e-03,8.76017e+03
5.44000e-03,8.75584e+03
5.44500e-03,8.75150e+03
5.45000e-03,8.74715e+03
5.45500e-03,8.74278e+03
5.46000e-03,8.73839e+03
5.46500e-03,8.73399e+03
5.47000e-03,8.72957e+03
5.47500e-03,8.72514e+03
5.48000e-03,8.72069e+03
5.48500e-03,8.71622e+03
5.49000e-03,8.71174e+03
5.49500e-03,8.70725e+03
5.50000e-03,8.70273e+03
5.50500e-03,8.69821e+03
5.51000e-03,8.69366e+03
5.51500e-03,8.68910e+03
5.52000e-03,8.68452e+03
5.52500e-03,8.67993e+03
5.53000e-03,8.67532e+03
5.53500e-03,8.67069e+03
5.54000e-03,8.66605e+03
5.54500e-03,8.66139e+03
5.55000e-03,8.65671e+03
5.55500e-03,8.65202e+03
5.56000e-03,8.64731e+03
5.56500e-03,8.64259e+03
5.57000e-03,8.63784e+03
5.57500e-03,8.63309e+03
5.58000e-03,8.62831e+03
5.58500e-03,8.62352e+03
5.59000e-03,8.61871e+03
5.59500e-03,8.61388e+03
5.60000e-03,8.60904e+03
5.60500e-03,8.60418e+03
5.61000e-03,8.59930e+03
5.61500e-03,8.59440e+03
5.62000e-03,8.58949e+03
5.62500e-03,8.58456e+03
5.63000e-03,8.57961e+03
5.63500e-03,8.57464e+03
5.64000e-03,8.56966e+03
5.64500e-03,8.56466e+03
5.65000e-03,8.55964e+03
5.65500e-03,8.55460e+03
5.66000e-03,8.54955e+03
5.66500e-03,8.54448e+03
5.67000e-03,8.53939e+03
5.67500e-03,8.53428e+03
5.68000e-03,8.52916e+03
5.68500e-03,8.52401e+03
5.69000e-03,8.51885e+03
5.69500e-03,8.51367e+03
5.70000e-03,8.50847e+03
5.70500e-03,8.50326e+03
5.71000e-03,8.49803e+03
5.71500e-03,8.49277e+03
5.72000e-03,8.48750e+03
5.72500e-03,8.48222e+03
5.73000e-03,8.47691e+03
5.73500e-03,8.47158e+03
5.74000e-03,8.46624e+03
5.74500e-03,8.46088e+03
5.75000e-03,8.45550e+03
5.75500e-03,8.45010e+03
5.76000e-03,8.44468e+03
5.76500e-03,8.43924e+03
5.77000e-03,8.43379e+03
5.77500e-03,8.42831e+03
5.78000e-03,8.42282e+03
5.78500e-03,8.41731e+03
5.79000e-03,8.41178e+03
5.79500e-03,8.40623e+03
5.80000e-03,8.40066e+03
5.80500e-03,8.39507e+03
5.81000e-03,8.38946e+03
5.81500e-03,8.38384e+03
5.82000e-03,8.37819e+03
5.82500e-03,8.37253e+03
5.83000e-03,8.36684e+03
5.83500e-03,8.36114e+03
5.84000e-03,8.35542e+03
5.84500e-03,8.34967e+03
5.85000e-03,8.34391e+03
5.85500e-03,8.33813e+03
5.86000e-03,8.33233e+03
5.86500e-03,8.32651e+03
5.87000e-03,8.32067e+03
5.87500e-03,8.31481e+03
5.88000e-03,8.30894e+03
5.88500e-03,8.30304e+03
5.89000e-03,8.29712e+03
5.89500e-03,8.29118e+03
5.90000e-03,8.28523e+03
5.90500e-03,8.27925e+03
5.91000e-03,8.27325e+03
5.91500e-03,8.26724e+03
5.92000e-03,8.26120e+03
5.92500e-03,8.25514e+03
5.93000e-03,8.24907e+03
5.93500e-03,8.24297e+03
5.94000e-03,8.23686e+03
5.94500e-03,8.23072e+03
5.95000e-03,8.22457e+03
5.95500e-03,8.21839e+03
5.96000e-03,8.21220e+03
5.96500e-03,8.20598e+03
5.97000e-03,8.19975e+03
5.97500e-03,8.19349e+03
5.98000e-03,8.18722e+03
5.98500e-03,8.18093e+03
5.99000e-03,8.17461e+03
5.99500e-03,8.16828e+03
6.00000e-03,8.16193e+03
6.00500e-03,8.15555e+03
6.01000e-03,8.14916e+03
6.01500e-03,8.14275e+03
6.02000e-03,8.13632e+03
6.02500e-03,8.12986e+03
6.03000e-03,8.12339e+03
6.03500e-03,8.11690e+03
6.04000e-03,8.11039e+03
6.04500e-03,8.10386e+03
6.05000e-03,8.09731e+03
6.05500e-03,8.09074e+03
6.06000e-03,8.08415e+03
6.06500e-03,8.07754e+03
6.07000e-03,8.07092e+03
6.07500e-03,8.06427e+03
6.08000e-03,8.05760e+03
6.08500e-03,8.05092e+03
6.09000e-03,8.04421e+03
6.09500e-03,8.03749e+03
6.10000e-03,8.03075e+03
6.10500e-03,8.02398e+03
6.11000e-03,8.01720e+03
6.11500e-03,8.01040e+03
6.12000e-03,8.00358e+03
6.12500e-03,7.99675e+03
6.13000e-03,7.98989e+03
6.13500e-03,7.98302e+03
6.14000e-03,7.97612e+03
6.14500e-03,7.96921e+03
6.15000e-03,7.96228e+03
6.15500e-03,7.95533e+03
6.16000e-03,7.94837e+03
6.16500e-03,7.94138e+03
6.17000e-03,7.93438e+03
6.17500e-03,7.92736e+03
6.18000e-03,7.92032e+03
6.18500e-03,7.91327e+03
6.19000e-03,7.90619e+03
6.19500e-03,7.89910e+03
6.20000e-03,7.89199e+03
6.20500e-03,7.88487e+03
6.21000e-03,7.87773e+03
6.21500e-03,7.87057e+03
6.22000e-03,7.86339e+03
6.22500e-03,7.85620e+03
6.23000e-03,7.84900e+03
6.23500e-03,7.84177e+03
6.24000e-03,7.83453e+03
6.24500e-03,7.82728e+03
6.25000e-03,7.82001e+03
6.25500e-03,7.81272e+03
6.26000e-03,7.80542e+03
6.26500e-03,7.79810e+03
6.27000e-03,7.79077e+03
6.27500e-03,7.78342e+03
6.28000e-03,7.77606e+03
6.28500e-03,7.76868e+03
6.29000e-03,7.76129e+03
6.29500e-03,7.75388e+03
6.30000e-03,7.74646e+03
6.30500e-03,7.73903e+03
6.31000e-03,7.73159e+03
6.31500e-03,7.72413e+03
6.32000e-03,7.71666e+03
6.32500e-03,7.70917e+03
6.33000e-03,7.70168e+03
6.33500e-03,7.69417e+03
6.34000e-03,7.68665e+03
6.34500e-03,7.67912e+03
6.35000e-03,7.67158e+03
6.35500e-03,7.66403e+03
6.36000e-03,7.65647e+03
6.36500e-03,7.64890e+03
6.37000e-03,7.64131e+03
6.37500e-03,7.63372e+03
6.38000e-03,7.62612e+03
6.38500e-03,7.61851e+03
6.39000e-03,7.61089e+03
6.39500e-03,7.60326e+03
6.40000e-03,7.59563e+03
6.40500e-03,7.58798e+03
6.41000e-03,7.58033e+03
6.41500e-03,7.57267e+03
6.42000e-03,7.56501e+03
6.42500e-03,7.55734e+03
6.43000e-03,7.54966e+03
6.43500e-03,7.54198e+03
6.44000e-03,7.53429e+03
6.44500e-03,7.52659e+03
6.45000e-03,7.51889e+03
6.45500e-03,7.51119e+03
6.46000e-03,7.50348e+03
6.46500e-03,7.49577e+03
6.47000e-03,7.48806e+03
6.47500e-03,7.48034e+03
6.48000e-03,7.47262e+03
6.48500e-03,7.46490e+03
6.49000e-03,7.45718e+03
6.49500e-03,7.44945e+03
6.50000e-03,7.44172e+03
6.50500e-03,7.43400e+03
6.51000e-03,7.42627e+03
6.51500e-03,7.41854e+03
6.52000e-03,7.41081e+03
6.52500e-03,7.40309e+03
6.53000e-03,7.39536e+03
6.53500e-03,7.38763e+03
6.54000e-03,7.37991e+03
6.54500e-03,7.37219e+03
6.55000e-03,7.36447e+03
6.55500e-03,7.35676e+03
6.56000e-03,7.34905e+03
6.56500e-03,7.34134e+03
6.57000e-03,7.33363e+03
6.57500e-03,7.32593e+03
6.58000e-03,7.31824e+03
6.58500e-03,7.31055e+03
6.59000e-03,7.30286e+03
6.59500e-03,7.29518e+03
6.60000e-03,7.28751e+03
6.60500e-03,7.27984e+03
6.61000e-03,7.27218e+03
6.61500e-03,7.26453e+03
6.62000e-03,7.25688e+03
6.62500e-03,7.24925e+03
6.63000e-03,7.24162e+03
6.63500e-03,7.23399e+03
6.64000e-03,7.22638e+03
6.64500e-03,7.21877e+03
6.65000e-03,7.21118e+03
6.65500e-03,7.20359e+03
6.66000e-03,7.19602e+03
6.66500e-03,7.18845e+03
6.67000e-03,7.18090e+03
6.67500e-03,7.17335e+03
6.68000e-03,7.16582e+03
6.68500e-03,7.15829e+03
6.69000e-03,7.15078e+03
6.69500e-03,7.14328e+03
6.70000e-03,7.13579e+03
6.70500e-03,7.12831e+03
6.71000e-03,7.12085e+03
6.71500e-03,7.11340e+03
6.72000e-03,7.10595e+03
6.72500e-03,7.09853e+03
6.73000e-03,7.09111e+03
6.73500e-03,7.08371e+03
6.74000e-03,7.07631e+03
6.74500e-03,7.06894e+03
6.75000e-03,7.06157e+03
6.75500e-03,7.05422e+03
6.76000e-03,7.04688e+03
6.76500e-03,7.03955e+03
6.77000e-03,7.03224e+03
6.77500e-03,7.02494e+03
6.78000e-03,7.01765e+03
6.78500e-03,7.01038e+03
6.79000e-03,7.00312e+03
6.79500e-03,6.99588e+03
6.80000e-03,6.98865e+03
6.80500e-03,6.98144e+03
6.81000e-03,6.97423e+03
6.81500e-03,6.96705e+03
6.82000e-03,6.95987e+03
6.82500e-03,6.95272e+03
6.83000e-03,6.94557e+03
6.83500e-03,6.93845e+03
6.84000e-03,6.93133e+03
6.84500e-03,6.92423e+03
6.85000e-03,6.91715e+03
6.85500e-03,6.91008e+03
6.86000e-03,6.90302e+03
6.86500e-03,6.89598e+03
6.87000e-03,6.88896e+03
6.87500e-03,6.88195e+03
6.88000e-03,6.87495e+03
6.88500e-03,6.86797e+03
6.89000e-03,6.86100e+03
6.89500e-03,6.85405e+03
6.90000e-03,6.84711e+03
6.90500e-03,6.84019e+03
6.91000e-03,6.83328e+03
6.91500e-03,6.82638e+03
6.92000e-03,6.81950e+03
6.92500e-03,6.81263e+03
6.93000e-03,6.80577e+03
6.93500e-03,6.79893e+03
6.94000e-03,6.79210e+03
6.94500e-03,6.78528e+03
6.95000e-03,6.77848e+03
6.95500e-03,6.77169e+03
6.96000e-03,6.76492e+03
6.96500e-03,6.75815e+03
6.97000e-03,6.75140e+03
6.97500e-03,6.74466e+03
6.98000e-03,6.73794e+03
6.98500e-03,6.73122e+03
6.99000e-03,6.72452e+03
6.99500e-03,6.71783e+03
7.00000e-03,6.71116e+03
7.00500e-03,6.70449e+03
7.01000e-03,6.69784e+03
7.01500e-03,6.69119e+03
7.02000e-03,6.68456e+03
7.02500e-03,6.67794e+03
7.03000e-03,6.67134e+03
7.03500e-03,6.66474e+03
7.04000e-03,6.65815e+03
7.04500e-03,6.65157e+03
7.05000e-03,6.64501e+03
7.05500e-03,6.63845e+03
7.06000e-03,6.63190e+03
7.06500e-03,6.62537e+03
7.07000e-03,6.61884e+03
7.07500e-03,6.61232e+03
7.08000e-03,6.60581e+03
7.08500e-03,6.59931e+03
7.09000e-03,6.59282e+03
7.09500e-03,6.58634e+03
7.10000e-03,6.57986e+03
7.10500e-03,6.57340e+03
7.11000e-03,6.56694e+03
7.11500e-03,6.56049e+03
7.12000e-03,6.55405e+03
7.12500e-03,6.54761e+03
7.13000e-03,6.54118e+03
7.13500e-03,6.53476e+03
7.14000e-03,6.52835e+03
7.14500e-03,6.52194e+03
7.15000e-03,6.51554e+03
7.15500e-03,6.50914e+03
7.16000e-03,6.50275e+03
7.16500e-03,6.49637e+03
7.17000e-03,6.48999e+03
7.17500e-03,6.48362e+03
7.18000e-03,6.47725e+03
7.18500e-03,6.47088e+03
7.19000e-03,6.46453e+03
7.19500e-03,6.45817e+03
7.20000e-03,6.45182e+03
7.20500e-03,6.44547e+03
7.21000e-03,6.43913e+03
7.21500e-03,6.43279e+03
7.22000e-03,6.42646e+03
7.22500e-03,6.42012e+03
7.23000e-03,6.41379e+03
7.23500e-03,6.40747e+03
7.24000e-03,6.40114e+03
7.24500e-03,6.39482e+03
7.25000e-03,6.38849e+03
7.25500e-03,6.38217e+03
7.26000e-03,6.37586e+03
7.26500e-03,6.36954e+03
7.27000e-03,6.36322e+03
7.27500e-03,6.35690e+03
7.28000e-03,6.35059e+03
7.28500e-03,6.34427e+03
7.29000e-03,6.33796e+03
7.29500e-03,6.33164e+03
7.30000e-03,6.32533e+03
7.30500e-03,6.31901e+03
7.31000e-03,6.31269e+03
7.31500e-03,6.30637e+03
7.32000e-03,6.30005e+03
7.32500e-03,6.29373e+03
7.33000e-03,6.28741e+03
7.33500e-03,6.28108e+03
7.34000e-03,6.27475e+03
7.34500e-03,6.26842e+03
7.35000e-03,6.26209e+03
7.35500e-03,6.25575e+03
7.36000e-03,6.24941e+03
7.36500e-03,6.24306e+03
7.37000e-03,6.23671e+03
7.37500e-03,6.23036e+03
7.38000e-03,6.22400e+03
7.38500e-03,6.21764e+03
7.39000e-03,6.21127e+03
7.39500e-03,6.20490e+03
7.40000e-03,6.19852e+03
7.40500e-03,6.19214e+03
7.41000e-03,6.18575e+03
7.41500e-03,6.17936e+03
7.42000e-03,6.17295e+03
7.42500e-03,6.16654e+03
7.43000e-03,6.16013e+03
7.43500e-03,6.15370e+03
7.44000e-03,6.14727e+03
7.44500e-03,6.14083e+03
7.45000e-03,6.13439e+03
7.45500e-03,6.12793e+03
7.46000e-03,6.12146e+03
7.46500e-03,6.11499e+03
7.47000e-03,6.10851e+03
7.47500e-03,6.10201e+03
7.48000e-03,6.09551e+03
7.48500e-03,6.08899e+03
7.49000e-03,6.08247e+03
7.49500e-03,6.07593e+03
7.50000e-03,6.06939e+03
7.50500e-03,6.06283e+03
7.51000e-03,6.05626e+03
7.51500e-03,6.04968e+03
7.52000e-03,6.04308e+03
7.52500e-03,6.03648e+03
7.53000e-03,6.02986e+03
7.53500e-03,6.02322e+03
7.54000e-03,6.01658e+03
7.54500e-03,6.00991e+03
7.55000e-03,6.00324e+03
7.55500e-03,5.99655e+03
7.56000e-03,5.98984e+03
7.56500e-03,5.98312e+03
7.57000e-03,5.97638e+03
7.57500e-03,5.96963e+03
7.58000e-03,5.96286e+03
7.58500e-03,5.95608e+03
7.59000e-03,5.94927e+03
7.59500e-03,5.94245e+03
7.60000e-03,5.93561e+03
7.60500e-03,5.92875e+03
7.61000e-03,5.92188e+03
7.61500e-03,5.91498e+03
7.62000e-03,5.90807e+03
7.62500e-03,5.90113e+03
7.63000e-03,5.89418e+03
7.63500e-03,5.88721e+03
7.64000e-03,5.88021e+03
7.64500e-03,5.87319e+03
7.65000e-03,5.86615e+03
7.65500e-03,5.85909e+03
7.66000e-03,5.85201e+03
7.66500e-03,5.84490e+03
7.67000e-03,5.83777e+03
7.67500e-03,5.83062e+03
7.68000e-03,5.82344e+03
7.68500e-03,5.81623e+03
7.69000e-03,5.80900e+03
7.69500e-03,5.80175e+03
7.70000e-03,5.79447e+03
7.70500e-03,5.78716e+03
7.71000e-03,5.77982e+03
7.71500e-03,5.77246e+03
7.72000e-03,5.76507e+03
7.72500e-03,5.75765e+03
7.73000e-03,5.75020e+03
7.73500e-03,5.74272e+03
7.74000e-03,5.73521e+03
7.74500e-03,5.72767e+03
7.75000e-03,5.72010e+03
7.75500e-03,5.71250e+03
7.76000e-03,5.70487e+03
7.76500e-03,5.69720e+03
7.77000e-03,5.68950e+03
7.77500e-03,5.68177e+03
7.78000e-03,5.67400e+03
7.78500e-03,5.66620e+03
7.79000e-03,5.65836e+03
7.79500e-03,5.65048e+03
7.80000e-03,5.64257e+03
7.80500e-03,5.63463e+03
7.81000e-03,5.62664e+03
7.81500e-03,5.61862e+03
7.82000e-03,5.61055e+03
7.82500e-03,5.60245e+03
7.83000e-03,5.59431e+03
7.83500e-03,5.58612e+03
7.84000e-03,5.57789e+03
7.84500e-03,5.56963e+03
7.85000e-03,5.56131e+03
7.85500e-03,5.55296e+03
7.86000e-03,5.54456e+03
7.86500e-03,5.53611e+03
7.87000e-03,5.52762e+03
7.87500e-03,5.51909e+03
7.88000e-03,5.51050e+03
7.88500e-03,5.50187e+03
7.89000e-03,5.49318e+03
7.89500e-03,5.48445e+03
7.90000e-03,5.47567e+03
7.90500e-03,5.46684e+03
7.91000e-03,5.45795e+03
7.91500e-03,5.44902e+03
7.92000e-03,5.44002e+03
7.92500e-03,5.43098e+03
7.93000e-03,5.42188e+03
7.93500e-03,5.41272e+03
7.94000e-03,5.40351e+03
7.94500e-03,5.39424e+03
7.95000e-03,5.38491e+03
7.95500e-03,5.37552e+03
7.96000e-03,5.36607e+03
7.96500e-03,5.35656e+03
7.97000e-03,5.34699e+03
7.97500e-03,5.33735e+03
7.98000e-03,5.32765e+03
7.98500e-03,5.31789e+03
7.99000e-03,5.30806e+03
7.99500e-03,5.29816e+03
8.00000e-03,5.28820e+03
8.00500e-03,5.27817e+03
8.01000e-03,5.26807e+03
8.01500e-03,5.25790e+03
8.02000e-03,5.24765e+03
8.02500e-03,5.23734e+03
8.03000e-03,5.22695e+03
8.03500e-03,5.21649e+03
8.04000e-03,5.20595e+03
8.04500e-03,5.19534e+03
8.05000e-03,5.18465e+03
8.05500e-03,5.17388e+03
8.06000e-03,5.16303e+03
8.06500e-03,5.15211e+03
8.07000e-03,5.14110e+03
8.07500e-03,5.13001e+03
8.08000e-03,5.11884e+03
8.08500e-03,5.10759e+03
8.09000e-03,5.09625e+03
8.09500e-03,5.08483e+03
8.10000e-03,5.07332e+03
8.10500e-03,5.06173e+03
8.11000e-03,5.05004e+03
8.11500e-03,5.03827e+03
8.12000e-03,5.02641e+03
8.12500e-03,5.01446e+03
8.13000e-03,5.00242e+03
8.13500e-03,4.99028e+03
8.14000e-03,4.97806e+03
8.14500e-03,4.96574e+03
8.15000e-03,4.95333e+03
8.15500e-03,4.94082e+03
8.16000e-03,4.92822e+03
8.16500e-03,4.91552e+03
8.17000e-03,4.90273e+03
8.17500e-03,4.88984e+03
8.18000e-03,4.87686e+03
8.18500e-03,4.86378e+03
8.19000e-03,4.85060e+03
8.19500e-03,4.83733e+03
8.20000e-03,4.82396e+03
8.20500e-03,4.81049e+03
8.21000e-03,4.79692e+03
8.21500e-03,4.78326e+03
8.22000e-03,4.76950e+03
8.22500e-03,4.75565e+03
8.23000e-03,4.74169e+03
8.23500e-03,4.72764e+03
8.24000e-03,4.71350e+03
8.24500e-03,4.69926e+03
8.25000e-03,4.68493e+03
8.25500e-03,4.67051e+03
8.26000e-03,4.65599e+03
8.26500e-03,4.64139e+03
8.27000e-03,4.62669e+03
8.27500e-03,4.61191e+03
8.28000e-03,4.59704e+03
8.28500e-03,4.58208e+03
8.29000e-03,4.56703e+03
8.29500e-03,4.55190e+03
8.30000e-03,4.53669e+03
8.30500e-03,4.52139e+03
8.31000e-03,4.50602e+03
8.31500e-03,4.49057e+03
8.32000e-03,4.47505e+03
8.32500e-03,4.45947e+03
8.33000e-03,4.44382e+03
8.33500e-03,4.42810e+03
8.34000e-03,4.41234e+03
8.34500e-03,4.39652e+03
8.35000e-03,4.38064e+03
8.35500e-03,4.36473e+03
8.36000e-03,4.34876e+03
8.36500e-03,4.33276e+03
8.37000e-03,4.31673e+03
8.37500e-03,4.30066e+03
8.38000e-03,4.28456e+03
8.38500e-03,4.26845e+03
8.39000e-03,4.25231e+03
8.39500e-03,4.23617e+03
8.40000e-03,4.22002e+03
8.40500e-03,4.20387e+03
8.41000e-03,4.18772e+03
8.41500e-03,4.17159e+03
8.42000e-03,4.15546e+03
8.42500e-03,4.13936e+03
8.43000e-03,4.12327e+03
8.43500e-03,4.10722e+03
8.44000e-03,4.09120e+03
8.44500e-03,4.07522e+03
8.45000e-03,4.05928e+03
8.45500e-03,4.04339e+03
8.46000e-03,4.02755e+03
8.46500e-03,4.01177e+03
8.47000e-03,3.99605e+03
8.47500e-03,3.98041e+03
8.48000e-03,3.96483e+03
8.48500e-03,3.94933e+03
8.49000e-03,3.93391e+03
8.49500e-03,3.91857e+03
8.50000e-03,3.90333e+03
8.50500e-03,3.88817e+03
8.51000e-03,3.87311e+03
8.51500e-03,3.85815e+03
8.52000e-03,3.84329e+03
8.52500e-03,3.82853e+03
8.53000e-03,3.81388e+03
8.53500e-03,3.79934e+03
8.54000e-03,3.78490e+03
8.54500e-03,3.77058e+03
8.55000e-03,3.75637e+03
8.55500e-03,3.74228e+03
8.56000e-03,3.72830e+03
8.56500e-03,3.71444e+03
8.57000e-03,3.70070e+03
8.57500e-03,3.68707e+03
8.58000e-03,3.67356e+03
8.58500e-03,3.66017e+03
8.59000e-03,3.64689e+03
8.59500e-03,3.63373e+03
8.60000e-03,3.62068e+03
8.60500e-03,3.60776e+03
8.61000e-03,3.59494e+03
8.61500e-03,3.58224e+03
8.62000e-03,3.56966e+03
8.62500e-03,3.55718e+03
8.63000e-03,3.54482e+03
8.63500e-03,3.53257e+03
8.64000e-03,3.52042e+03
8.64500e-03,3.50838e+03
8.65000e-03,3.49645e+03
8.65500e-03,3.48462e+03
8.66000e-03,3.47289e+03
8.66500e-03,3.46127e+03
8.67000e-03,3.44974e+03
8.67500e-03,3.43832e+03
8.68000e-03,3.42700e+03
8.68500e-03,3.41578e+03
8.69000e-03,3.40466e+03
8.69500e-03,3.39365e+03
8.70000e-03,3.38274e+03
8.70500e-03,3.37194e+03
8.71000e-03,3.36124e+03
8.71500e-03,3.35064e+03
8.72000e-03,3.34014e+03
8.72500e-03,3.32973e+03
8.73000e-03,3.31943e+03
