r(m),T(K)
4.36500e-03,9.40892e+03
4.37000e-03,9.40661e+03
4.37500e-03,9.40430e+03
4.38000e-03,9.40197e+03
4.38500e-03,9.39964e+03
4.39000e-03,9.39730e+03
4.39500e-03,9.39495e+03
4.40000e-03,9.39260e+03
4.40500e-03,9.39023e+03
4.41000e-03,9.38786e+03
4.41500e-03,9.38548e+03
4.42000e-03,9.38309e+03
4.42500e-03,9.38069e+03
4.43000e-03,9.37828e+03
4.43500e-03,9.37587e+03
4.44000e-03,9.37344e+03
4.44500e-03,9.37101e+03
4.45000e-03,9.36857e+03
4.45500e-03,9.36612e+03
4.46000e-03,9.36366e+03
4.46500e-03,9.36119e+03
4.47000e-03,9.35872e+03
4.47500e-03,9.35624e+03
4.48000e-03,9.35374e+03
4.48500e-03,9.35124e+03
4.49000e-03,9.34873e+03
4.49500e-03,9.34621e+03
4.50000e-03,9.34368e+03
4.50500e-03,9.34115e+03
4.51000e-03,9.33860e+03
4.51500e-03,9.33605e+03
4.52000e-03,9.33348e+03
4.52500e-03,9.33091e+03
4.53000e-03,9.32833e+03
4.53500e-03,9.32574e+03
4.54000e-03,9.32314e+03
4.54500e-03,9.32053e+03
4.55000e-03,9.31791e+03
4.55500e-03,9.31528e+03
4.56000e-03,9.31265e+03
4.56500e-03,9.31000e+03
4.57000e-03,9.30734e+03
4.57500e-03,9.30468e+03
4.58000e-03,9.30201e+03
4.58500e-03,9.29932e+03
4.59000e-03,9.29663e+03
4.59500e-03,9.29393e+03
4.60000e-03,9.29122e+03
4.60500e-03,9.28850e+03
4.61000e-03,9.28576e+03
4.61500e-03,9.28302e+03
4.62000e-03,9.28027e+03
4.62500e-03,9.27751e+03
4.63000e-03,9.27475e+03
4.63500e-03,9.27197e+03
4.64000e-03,9.26918e+03
4.64500e-03,9.26638e+03
4.65000e-03,9.26357e+03
4.65500e-03,9.26075e+03
4.66000e-03,9.25792e+03
4.66500e-03,9.25508e+03
4.67000e-03,9.25224e+03
4.67500e-03,9.24938e+03
4.68000e-03,9.24651e+03
4.68500e-03,9.24363e+03
4.69000e-03,9.24074e+03
4.69500e-03,9.23784e+03
4.70000e-03,9.23493e+03
4.70500e-03,9.23201e+03
4.71000e-03,9.22908e+03
4.71500e-03,9.22614e+03
4.72000e-03,9.22319e+03
4.72500e-03,9.22023e+03
4.73000e-03,9.21726e+03
4.73500e-03,9.21428e+03
4.74000e-03,9.21129e+03
4.74500e-03,9.20829e+03
4.75000e-03,9.20527e+03
4.75500e-03,9.20225e+03
4.76000e-03,9.19921e+03
4.76500e-03,9.19617e+03
4.77000e-03,9.19311e+03
4.77500e-03,9.19005e+03
4.78000e-03,9.18697e+03
4.78500e-03,9.18388e+03
4.79000e-03,9.18078e+03
4.79500e-03,9.17767e+03
4.80000e-03,9.17455e+03
4.80500e-03,9.17142e+03
4.81000e-03,9.16828e+03
4.81500e-03,9.16512e+03
4.82000e-03,9.16196e+03
4.82500e-03,9.15878e+03
4.83000e-03,9.15559e+03
4.83500e-03,9.15239e+03
4.84000e-03,9.14918e+03
4.84500e-03,9.14596e+03
4.85000e-03,9.14273e+03
4.85500e-03,9.13948e+03
4.86000e-03,9.13623e+03
4.86500e-03,9.13296e+03
4.87000e-03,9.12968e+03
4.87500e-03,9.12639e+03
4.88000e-03,9.12309e+03
4.88500e-03,9.11977e+03
4.89000e-03,9.11645e+03
4.89500e-03,9.11311e+03
4.90000e-03,9.10976e+03
4.90500e-03,9.10640e+03
4.91000e-03,9.10303e+03
4.91500e-03,9.09965e+03
4.92000e-03,9.09625e+03
4.92500e-03,9.09284e+03
4.93000e-03,9.08942e+03
4.93500e-03,9.08599e+03
4.94000e-03,9.08255e+03
4.94500e-03,9.07909e+03
4.95000e-03,9.07562e+03
4.95500e-03,9.07214e+03
4.96000e-03,9.06865e+03
4.96500e-03,9.06515e+03
4.97000e-03,9.06163e+03
4.97500e-03,9.05810e+03
4.98000e-03,9.05456e+03
4.98500e-03,9.05100e+03
4.99000e-03,9.04743e+03
4.99500e-03,9.04385e+03
5.00000e-03,9.04026e+03
5.00500e-03,9.03666e+03
5.01000e-03,9.03304e+03
5.01500e-03,9.02941e+03
5.02000e-03,9.02577e+03
5.02500e-03,9.02211e+03
5.03000e-03,9.01844e+03
5.03500e-03,9.01476e+03
5.04000e-03,9.01106e+03
5.04500e-03,9.00736e+03
5.05000e-03,9.00364e+03
5.05500e-03,8.99990e+03
5.06000e-03,8.99615e+03
5.06500e-03,8.99239e+03
5.07000e-03,8.98862e+03
5.07500e-03,8.98483e+03
5.08000e-03,8.98103e+03
5.08500e-03,8.97722e+03
5.09000e-03,8.97340e+03
5.09500e-03,8.96955e+03
5.10000e-03,8.96570e+03
5.10500e-03,8.96183e+03
5.11000e-03,8.95795e+03
5.11500e-03,8.95406e+03
5.12000e-03,8.95015e+03
5.12500e-03,8.94623e+03
5.13000e-03,8.94230e+03
5.13500e-03,8.93835e+03
5.14000e-03,8.93439e+03
5.14500e-03,8.93041e+03
5.15000e-03,8.92642e+03
5.15500e-03,8.92241e+03
5.16000e-03,8.91840e+03
5.16500e-03,8.91437e+03
5.17000e-03,8.91032e+03
5.17500e-03,8.90626e+03
5.18000e-03,8.90218e+03
5.18500e-03,8.89810e+03
5.19000e-03,8.89399e+03
5.19500e-03,8.88988e+03
5.20000e-03,8.88574e+03
5.20500e-03,8.88160e+03
5.21000e-03,8.87744e+03
5.21500e-03,8.87326e+03
5.22000e-03,8.86908e+03
5.22500e-03,8.86487e+03
5.23000e-03,8.86065e+03
5.23500e-03,8.85642e+03
5.24000e-03,8.85217e+03
5.24500e-03,8.84791e+03
5.25000e-03,8.84364e+03
5.25500e-03,8.83934e+03
5.26000e-03,8.83504e+03
5.26500e-03,8.83072e+03
5.27000e-03,8.82638e+03
5.27500e-03,8.82203e+03
5.28000e-03,8.81766e+03
5.28500e-03,8.81328e+03
5.29000e-03,8.80888e+03
5.29500e-03,8.80447e+03
5.30000e-03,8.80004e+03
5.30500e-03,8.79560e+03
5.31000e-03,8.79114e+03
5.31500e-03,8.78667e+03
5.32000e-03,8.78218e+03
5.32500e-03,8.77767e+03
5.33000e-03,8.77315e+03
5.33500e-03,8.76862e+03
5.34000e-03,8.76407e+03
5.34500e-03,8.75950e+03
5.35000e-03,8.75492e+03
5.35500e-03,8.75032e+03
5.36000e-03,8.74571e+03
5.36500e-03,8.74108e+03
5.37000e-03,8.73643e+03
5.37500e-03,8.73177e+03
5.38000e-03,8.72709e+03
5.38500e-03,8.72240e+03
5.39000e-03,8.71769e+03
5.39500e-03,8.71296e+03
5.40000e-03,8.70822e+03
5.40500e-03,8.70346e+03
5.41000e-03,8.69869e+03
5.41500e-03,8.69390e+03
5.42000e-03,8.68909e+03
5.42500e-03,8.68427e+03
5.43000e-03,8.67943e+03
5.43500e-03,8.67457e+03
5.44000e-03,8.66970e+03
5.44500e-03,8.66481e+03
5.45000e-03,8.65991e+03
5.45500e-03,8.65499e+03
5.46000e-03,8.65005e+03
5.46500e-03,8.64509e+03
5.47000e-03,8.64012e+03
5.47500e-03,8.63513e+03
5.48000e-03,8.63013e+03
5.48500e-03,8.62511e+03
5.49000e-03,8.62007e+03
5.49500e-03,8.61501e+03
5.50000e-03,8.60994e+03
5.50500e-03,8.60485e+03
5.51000e-03,8.59974e+03
5.51500e-03,8.59462e+03
5.52000e-03,8.58948e+03
5.52500e-03,8.58432e+03
5.53000e-03,8.57914e+03
5.53500e-03,8.57395e+03
5.54000e-03,8.56874e+03
5.54500e-03,8.56351e+03
5.55000e-03,8.55827e+03
5.55500e-03,8.55301e+03
5.56000e-03,8.54773e+03
5.56500e-03,8.54244e+03
5.57000e-03,8.53712e+03
5.57500e-03,8.53179e+03
5.58000e-03,8.52645e+03
5.58500e-03,8.52108e+03
5.59000e-03,8.51570e+03
5.59500e-03,8.51030e+03
5.60000e-03,8.50488e+03
5.60500e-03,8.49945e+03
5.61000e-03,8.49400e+03
5.61500e-03,8.48853e+03
5.62000e-03,8.48304e+03
5.62500e-03,8.47754e+03
5.63000e-03,8.47201e+03
5.63500e-03,8.46647e+03
5.64000e-03,8.46092e+03
5.64500e-03,8.45534e+03
5.65000e-03,8.44975e+03
5.65500e-03,8.44414e+03
5.66000e-03,8.43851e+03
5.66500e-03,8.43287e+03
5.67000e-03,8.42720e+03
5.67500e-03,8.42152e+03
5.68000e-03,8.41582e+03
5.68500e-03,8.41011e+03
5.69000e-03,8.40437e+03
5.69500e-03,8.39862e+03
5.70000e-03,8.39285e+03
5.70500e-03,8.38707e+03
5.71000e-03,8.38126e+03
5.71500e-03,8.37544e+03
5.72000e-03,8.36960e+03
5.72500e-03,8.36374e+03
5.73000e-03,8.35787e+03
5.73500e-03,8.35197e+03
5.74000e-03,8.34606e+03
5.74500e-03,8.34014e+03
5.75000e-03,8.33419e+03
5.75500e-03,8.32823e+03
5.76000e-03,8.32225e+03
5.76500e-03,8.31625e+03
5.77000e-03,8.31024e+03
5.77500e-03,8.30420e+03
5.78000e-03,8.29816e+03
5.78500e-03,8.29209e+03
5.79000e-03,8.28600e+03
5.79500e-03,8.27990e+03
5.80000e-03,8.27378e+03
5.80500e-03,8.26765e+03
5.81000e-03,8.26149e+03
5.81500e-03,8.25532e+03
5.82000e-03,8.24914e+03
5.82500e-03,8.24293e+03
5.83000e-03,8.23671e+03
5.83500e-03,8.23047e+03
5.84000e-03,8.22421e+03
5.84500e-03,8.21794e+03
5.85000e-03,8.21165e+03
5.85500e-03,8.20535e+03
5.86000e-03,8.19902e+03
5.86500e-03,8.19269e+03
5.87000e-03,8.18633e+03
5.87500e-03,8.17996e+03
5.88000e-03,8.17357e+03
5.88500e-03,8.16717e+03
5.89000e-03,8.16075e+03
5.89500e-03,8.15431e+03
5.90000e-03,8.14786e+03
5.90500e-03,8.14139e+03
5.91000e-03,8.13491e+03
5.91500e-03,8.12841e+03
5.92000e-03,8.12190e+03
5.92500e-03,8.11537e+03
5.93000e-03,8.10882e+03
5.93500e-03,8.10226e+03
5.94000e-03,8.09569e+03
5.94500e-03,8.08910e+03
5.95000e-03,8.08250e+03
5.95500e-03,8.07588e+03
5.96000e-03,8.06924e+03
5.96500e-03,8.06260e+03
5.97000e-03,8.05594e+03
5.97500e-03,8.04926e+03
5.98000e-03,8.04257e+03
5.98500e-03,8.03586e+03
5.99000e-03,8.02915e+03
5.99500e-03,8.02242e+03
6.00000e-03,8.01567e+03
6.00500e-03,8.00891e+03
6.01000e-03,8.00214e+03
6.01500e-03,7.99536e+03
6.02000e-03,7.98856e+03
6.02500e-03,7.98176e+03
6.03000e-03,7.97494e+03
6.03500e-03,7.96810e+03
6.04000e-03,7.96126e+03
6.04500e-03,7.95440e+03
6.05000e-03,7.94753e+03
6.05500e-03,7.94065e+03
6.06000e-03,7.93376e+03
6.06500e-03,7.92686e+03
6.07000e-03,7.91995e+03
6.07500e-03,7.91302e+03
6.08000e-03,7.90609e+03
6.08500e-03,7.89915e+03
6.09000e-03,7.89219e+03
6.09500e-03,7.88523e+03
6.10000e-03,7.87826e+03
6.10500e-03,7.87128e+03
6.11000e-03,7.86429e+03
6.11500e-03,7.85729e+03
6.12000e-03,7.85029e+03
6.12500e-03,7.84327e+03
6.13000e-03,7.83625e+03
6.13500e-03,7.82922e+03
6.14000e-03,7.82218e+03
6.14500e-03,7.81514e+03
6.15000e-03,7.80809e+03
6.15500e-03,7.80103e+03
6.16000e-03,7.79397e+03
6.16500e-03,7.78690e+03
6.17000e-03,7.77982e+03
6.17500e-03,7.77274e+03
6.18000e-03,7.76565e+03
6.18500e-03,7.75856e+03
6.19000e-03,7.75147e+03
6.19500e-03,7.74437e+03
6.20000e-03,7.73726e+03
6.20500e-03,7.73015e+03
6.21000e-03,7.72304e+03
6.21500e-03,7.71593e+03
6.22000e-03,7.70881e+03
6.22500e-03,7.70169e+03
6.23000e-03,7.69457e+03
6.23500e-03,7.68745e+03
6.24000e-03,7.68032e+03
6.24500e-03,7.67320e+03
6.25000e-03,7.66607e+03
6.25500e-03,7.65894e+03
6.26000e-03,7.65182e+03
6.26500e-03,7.64469e+03
6.27000e-03,7.63756e+03
6.27500e-03,7.63043e+03
6.28000e-03,7.62331e+03
6.28500e-03,7.61619e+03
6.29000e-03,7.60906e+03
6.29500e-03,7.60194e+03
6.30000e-03,7.59482e+03
6.30500e-03,7.58771e+03
6.31000e-03,7.58059e+03
6.31500e-03,7.57349e+03
6.32000e-03,7.56638e+03
6.32500e-03,7.55928e+03
6.33000e-03,7.55218e+03
6.33500e-03,7.54508e+03
6.34000e-03,7.53799e+03
6.34500e-03,7.53091e+03
6.35000e-03,7.52383e+03
6.35500e-03,7.51676e+03
6.36000e-03,7.50969e+03
6.36500e-03,7.50262e+03
6.37000e-03,7.49557e+03
6.37500e-03,7.48852e+03
6.38000e-03,7.48147e+03
6.38500e-03,7.47444e+03
6.39000e-03,7.46741e+03
6.39500e-03,7.46039e+03
6.40000e-03,7.45338e+03
6.40500e-03,7.44637e+03
6.41000e-03,7.43937e+03
6.41500e-03,7.43239e+03
6.42000e-03,7.42541e+03
6.42500e-03,7.41844e+03
6.43000e-03,7.41148e+03
6.43500e-03,7.40453e+03
6.44000e-03,7.39758e+03
6.44500e-03,7.39065e+03
6.45000e-03,7.38373e+03
6.45500e-03,7.37682e+03
6.46000e-03,7.36992e+03
6.46500e-03,7.36303e+03
6.47000e-03,7.35616e+03
6.47500e-03,7.34929e+03
6.48000e-03,7.34243e+03
6.48500e-03,7.33559e+03
6.49000e-03,7.32876e+03
6.49500e-03,7.32194e+03
6.50000e-03,7.31513e+03
6.50500e-03,7.30834e+03
6.51000e-03,7.30156e+03
6.51500e-03,7.29478e+03
6.52000e-03,7.28803e+03
6.52500e-03,7.28128e+03
6.53000e-03,7.27455e+03
6.53500e-03,7.26783e+03
6.54000e-03,7.26113e+03
6.54500e-03,7.25444e+03
6.55000e-03,7.24776e+03
6.55500e-03,7.24109e+03
6.56000e-03,7.23444e+03
6.56500e-03,7.22780e+03
6.57000e-03,7.22118e+03
6.57500e-03,7.21457e+03
6.58000e-03,7.20797e+03
6.58500e-03,7.20139e+03
6.59000e-03,7.19482e+03
6.59500e-03,7.18827e+03
6.60000e-03,7.18173e+03
6.60500e-03,7.17520e+03
6.61000e-03,7.16869e+03
6.61500e-03,7.16219e+03
6.62000e-03,7.15571e+03
6.62500e-03,7.14924e+03
6.63000e-03,7.14278e+03
6.63500e-03,7.13634e+03
6.64000e-03,7.12991e+03
6.64500e-03,7.12350e+03
6.65000e-03,7.11710e+03
6.65500e-03,7.11072e+03
6.66000e-03,7.10435e+03
6.66500e-03,7.09799e+03
6.67000e-03,7.09165e+03
6.67500e-03,7.08533e+03
6.68000e-03,7.07901e+03
6.68500e-03,7.07272e+03
6.69000e-03,7.06643e+03
6.69500e-03,7.06016e+03
6.70000e-03,7.05391e+03
6.70500e-03,7.04767e+03
6.71000e-03,7.04144e+03
6.71500e-03,7.03522e+03
6.72000e-03,7.02902e+03
6.72500e-03,7.02284e+03
6.73000e-03,7.01666e+03
6.73500e-03,7.01050e+03
6.74000e-03,7.00436e+03
6.74500e-03,6.99823e+03
6.75000e-03,6.99211e+03
6.75500e-03,6.98600e+03
6.76000e-03,6.97991e+03
6.76500e-03,6.97383e+03
6.77000e-03,6.96776e+03
6.77500e-03,6.96171e+03
6.78000e-03,6.95566e+03
6.78500e-03,6.94964e+03
6.79000e-03,6.94362e+03
6.79500e-03,6.93761e+03
6.80000e-03,6.93162e+03
6.80500e-03,6.92564e+03
6.81000e-03,6.91967e+03
6.81500e-03,6.91372e+03
6.82000e-03,6.90777e+03
6.82500e-03,6.90184e+03
6.83000e-03,6.89592e+03
6.83500e-03,6.89001e+03
6.84000e-03,6.88412e+03
6.84500e-03,6.87823e+03
6.85000e-03,6.87236e+03
6.85500e-03,6.86650e+03
6.86000e-03,6.86064e+03
6.86500e-03,6.85480e+03
6.87000e-03,6.84897e+03
6.87500e-03,6.84316e+03
6.88000e-03,6.83735e+03
6.88500e-03,6.83155e+03
6.89000e-03,6.82576e+03
6.89500e-03,6.81999e+03
6.90000e-03,6.81422e+03
6.90500e-03,6.80846e+03
6.91000e-03,6.80272e+03
6.91500e-03,6.79698e+03
6.92000e-03,6.79125e+03
6.92500e-03,6.78554e+03
6.93000e-03,6.77983e+03
6.93500e-03,6.77413e+03
6.94000e-03,6.76844e+03
6.94500e-03,6.76276e+03
6.95000e-03,6.75709e+03
6.95500e-03,6.75143e+03
6.96000e-03,6.74577e+03
6.96500e-03,6.74013e+03
6.97000e-03,6.73449e+03
6.97500e-03,6.72886e+03
6.98000e-03,6.72324e+03
6.98500e-03,6.71762e+03
6.99000e-03,6.71202e+03
6.99500e-03,6.70642e+03
7.00000e-03,6.70082e+03
7.00500e-03,6.69524e+03
7.01000e-03,6.68966e+03
7.01500e-03,6.68409e+03
7.02000e-03,6.67853e+03
7.02500e-03,6.67297e+03
7.03000e-03,6.66742e+03
7.03500e-03,6.66188e+03
7.04000e-03,6.65634e+03
7.04500e-03,6.65081e+03
7.05000e-03,6.64528e+03
7.05500e-03,6.63976e+03
7.06000e-03,6.63424e+03
7.06500e-03,6.62873e+03
7.07000e-03,6.62323e+03
7.07500e-03,6.61773e+03
7.08000e-03,6.61224e+03
7.08500e-03,6.60675e+03
7.09000e-03,6.60126e+03
7.09500e-03,6.59578e+03
7.10000e-03,6.59031e+03
7.10500e-03,6.58483e+03
7.11000e-03,6.57937e+03
7.11500e-03,6.57390e+03
7.12000e-03,6.56844e+03
7.12500e-03,6.56298e+03
7.13000e-03,6.55753e+03
7.13500e-03,6.55208e+03
7.14000e-03,6.54663e+03
7.14500e-03,6.54119e+03
7.15000e-03,6.53575e+03
7.15500e-03,6.53031e+03
7.16000e-03,6.52487e+03
7.16500e-03,6.51944e+03
7.17000e-03,6.51401e+03
7.17500e-03,6.50858e+03
7.18000e-03,6.50315e+03
7.18500e-03,6.49772e+03
7.19000e-03,6.49230e+03
7.19500e-03,6.48687e+03
7.20000e-03,6.48145e+03
7.20500e-03,6.47603e+03
7.21000e-03,6.47061e+03
7.21500e-03,6.46519e+03
7.22000e-03,6.45977e+03
7.22500e-03,6.45435e+03
7.23000e-03,6.44894e+03
7.23500e-03,6.44352e+03
7.24000e-03,6.43810e+03
7.24500e-03,6.43268e+03
7.25000e-03,6.42726e+03
7.25500e-03,6.42184e+03
7.26000e-03,6.41642e+03
7.26500e-03,6.41100e+03
7.27000e-03,6.40558e+03
7.27500e-03,6.40015e+03
7.28000e-03,6.39473e+03
7.28500e-03,6.38930e+03
7.29000e-03,6.38388e+03
7.29500e-03,6.37845e+03
7.30000e-03,6.37301e+03
7.30500e-03,6.36758e+03
7.31000e-03,6.36214e+03
7.31500e-03,6.35670e+03
7.32000e-03,6.35126e+03
7.32500e-03,6.34582e+03
7.33000e-03,6.34037e+03
7.33500e-03,6.33492e+03
7.34000e-03,6.32946e+03
7.34500e-03,6.32400e+03
7.35000e-03,6.31854e+03
7.35500e-03,6.31308e+03
7.36000e-03,6.30761e+03
7.36500e-03,6.30213e+03
7.37000e-03,6.29665e+03
7.37500e-03,6.29117e+03
7.38000e-03,6.28568e+03
7.38500e-03,6.28019e+03
7.39000e-03,6.27469e+03
7.39500e-03,6.26919e+03
7.40000e-03,6.26368e+03
7.40500e-03,6.25816e+03
7.41000e-03,6.25264e+03
7.41500e-03,6.24712e+03
7.42000e-03,6.24158e+03
7.42500e-03,6.23604e+03
7.43000e-03,6.23050e+03
7.43500e-03,6.22495e+03
7.44000e-03,6.21939e+03
7.44500e-03,6.21382e+03
7.45000e-03,6.20824e+03
7.45500e-03,6.20266e+03
7.46000e-03,6.19707e+03
7.46500e-03,6.19147e+03
7.47000e-03,6.18586e+03
7.47500e-03,6.18025e+03
7.48000e-03,6.17462e+03
7.48500e-03,6.16899e+03
7.49000e-03,6.16335e+03
7.49500e-03,6.15770e+03
7.50000e-03,6.15203e+03
7.50500e-03,6.14636e+03
7.51000e-03,6.14068e+03
7.51500e-03,6.13499e+03
7.52000e-03,6.12929e+03
7.52500e-03,6.12357e+03
7.53000e-03,6.11785e+03
7.53500e-03,6.11212e+03
7.54000e-03,6.10637e+03
7.54500e-03,6.10061e+03
7.55000e-03,6.09484e+03
7.55500e-03,6.08906e+03
7.56000e-03,6.08327e+03
7.56500e-03,6.07746e+03
7.57000e-03,6.07164e+03
7.57500e-03,6.06581e+03
7.58000e-03,6.05996e+03
7.58500e-03,6.05411e+03
7.59000e-03,6.04823e+03
7.59500e-03,6.04235e+03
7.60000e-03,6.03644e+03
7.60500e-03,6.03053e+03
7.61000e-03,6.02460e+03
7.61500e-03,6.01865e+03
7.62000e-03,6.01269e+03
7.62500e-03,6.00672e+03
7.63000e-03,6.00072e+03
7.63500e-03,5.99472e+03
7.64000e-03,5.98869e+03
7.64500e-03,5.98265e+03
7.65000e-03,5.97659e+03
7.65500e-03,5.97052e+03
7.66000e-03,5.96442e+03
7.66500e-03,5.95831e+03
7.67000e-03,5.95219e+03
7.67500e-03,5.94604e+03
7.68000e-03,5.93987e+03
7.68500e-03,5.93369e+03
7.69000e-03,5.92749e+03
7.69500e-03,5.92126e+03
7.70000e-03,5.91502e+03
7.70500e-03,5.90875e+03
7.71000e-03,5.90247e+03
7.71500e-03,5.89616e+03
7.72000e-03,5.88983e+03
7.72500e-03,5.88348e+03
7.73000e-03,5.87711e+03
7.73500e-03,5.87072e+03
7.74000e-03,5.86430e+03
7.74500e-03,5.85786e+03
7.75000e-03,5.85139e+03
7.75500e-03,5.84490e+03
7.76000e-03,5.83839e+03
7.76500e-03,5.83185e+03
7.77000e-03,5.82529e+03
7.77500e-03,5.81870e+03
7.78000e-03,5.81209e+03
7.78500e-03,5.80545e+03
7.79000e-03,5.79878e+03
7.79500e-03,5.79208e+03
7.80000e-03,5.78536e+03
7.80500e-03,5.77861e+03
7.81000e-03,5.77183e+03
7.81500e-03,5.76503e+03
7.82000e-03,5.75819e+03
7.82500e-03,5.75133e+03
7.83000e-03,5.74443e+03
7.83500e-03,5.73750e+03
7.84000e-03,5.73054e+03
7.84500e-03,5.72356e+03
7.85000e-03,5.71653e+03
7.85500e-03,5.70948e+03
7.86000e-03,5.70239e+03
7.86500e-03,5.69527e+03
7.87000e-03,5.68812e+03
7.87500e-03,5.68093e+03
7.88000e-03,5.67370e+03
7.88500e-03,5.66644e+03
7.89000e-03,5.65914e+03
7.89500e-03,5.65181e+03
7.90000e-03,5.64444e+03
7.90500e-03,5.63702e+03
7.91000e-03,5.62958e+03
7.91500e-03,5.62209e+03
7.92000e-03,5.61456e+03
7.92500e-03,5.60699e+03
7.93000e-03,5.59938e+03
7.93500e-03,5.59173e+03
7.94000e-03,5.58404e+03
7.94500e-03,5.57630e+03
7.95000e-03,5.56852e+03
7.95500e-03,5.56069e+03
7.96000e-03,5.55282e+03
7.96500e-03,5.54490e+03
7.97000e-03,5.53694e+03
7.97500e-03,5.52892e+03
7.98000e-03,5.52086e+03
7.98500e-03,5.51276e+03
7.99000e-03,5.50460e+03
7.99500e-03,5.49639e+03
8.00000e-03,5.48813e+03
8.00500e-03,5.47982e+03
8.01000e-03,5.47145e+03
8.01500e-03,5.46303e+03
8.02000e-03,5.45456e+03
8.02500e-03,5.44603e+03
8.03000e-03,5.43745e+03
8.03500e-03,5.42881e+03
8.04000e-03,5.42011e+03
8.04500e-03,5.41135e+03
8.05000e-03,5.40254e+03
8.05500e-03,5.39366e+03
8.06000e-03,5.38472e+03
8.06500e-03,5.37572e+03
8.07000e-03,5.36665e+03
8.07500e-03,5.35752e+03
8.08000e-03,5.34833e+03
8.08500e-03,5.33907e+03
8.09000e-03,5.32974e+03
8.09500e-03,5.32034e+03
8.10000e-03,5.31087e+03
8.10500e-03,5.30133e+03
8.11000e-03,5.29172e+03
8.11500e-03,5.28204e+03
8.12000e-03,5.27229e+03
8.12500e-03,5.26245e+03
8.13000e-03,5.25255e+03
8.13500e-03,5.24256e+03
8.14000e-03,5.23250e+03
8.14500e-03,5.22236e+03
8.15000e-03,5.21214e+03
8.15500e-03,5.20183e+03
8.16000e-03,5.19145e+03
8.16500e-03,5.18097e+03
8.17000e-03,5.17042e+03
8.17500e-03,5.15978e+03
8.18000e-03,5.14905e+03
8.18500e-03,5.13823e+03
8.19000e-03,5.12732e+03
8.19500e-03,5.11632e+03
8.20000e-03,5.10522e+03
8.20500e-03,5.09404e+03
8.21000e-03,5.08276e+03
8.21500e-03,5.07138e+03
8.22000e-03,5.05990e+03
8.22500e-03,5.04833e+03
8.23000e-03,5.03666e+03
8.23500e-03,5.02488e+03
8.24000e-03,5.01301e+03
8.24500e-03,5.00103e+03
8.25000e-03,4.98895e+03
8.25500e-03,4.97676e+03
8.26000e-03,4.96447e+03
8.26500e-03,4.95207e+03
8.27000e-03,4.93956e+03
8.27500e-03,4.92694e+03
8.28000e-03,4.91421e+03
8.28500e-03,4.90137e+03
8.29000e-03,4.88842e+03
8.29500e-03,4.87535e+03
8.30000e-03,4.86218e+03
8.30500e-03,4.84888e+03
8.31000e-03,4.83548e+03
8.31500e-03,4.82196e+03
8.32000e-03,4.80833e+03
8.32500e-03,4.79458e+03
8.33000e-03,4.78071e+03
8.33500e-03,4.76673e+03
8.34000e-03,4.75264e+03
8.34500e-03,4.73842e+03
8.35000e-03,4.72410e+03
8.35500e-03,4.70965e+03
8.36000e-03,4.69510e+03
8.36500e-03,4.68042e+03
8.37000e-03,4.66564e+03
8.37500e-03,4.65074e+03
8.38000e-03,4.63572e+03
8.38500e-03,4.62060e+03
8.39000e-03,4.60537e+03
8.39500e-03,4.59002e+03
8.40000e-03,4.57456e+03
8.40500e-03,4.55900e+03
8.41000e-03,4.54333e+03
8.41500e-03,4.52755e+03
8.42000e-03,4.51167e+03
8.42500e-03,4.49569e+03
8.43000e-03,4.47961e+03
8.43500e-03,4.46344e+03
8.44000e-03,4.44719e+03
8.44500e-03,4.43085e+03
8.45000e-03,4.41442e+03
8.45500e-03,4.39793e+03
8.46000e-03,4.38136e+03
8.46500e-03,4.36471e+03
8.47000e-03,4.34801e+03
8.47500e-03,4.33124e+03
8.48000e-03,4.31441e+03
8.48500e-03,4.29754e+03
8.49000e-03,4.28062e+03
8.49500e-03,4.26366e+03
8.50000e-03,4.24666e+03
8.50500e-03,4.22964e+03
8.51000e-03,4.21260e+03
8.51500e-03,4.19554e+03
8.52000e-03,4.17847e+03
8.52500e-03,4.16139e+03
8.53000e-03,4.14432e+03
8.53500e-03,4.12725e+03
8.54000e-03,4.11019e+03
8.54500e-03,4.09315e+03
8.55000e-03,4.07614e+03
8.55500e-03,4.05916e+03
8.56000e-03,4.04223e+03
8.56500e-03,4.02534e+03
8.57000e-03,4.00850e+03
8.57500e-03,3.99173e+03
8.58000e-03,3.97501e+03
8.58500e-03,3.95837e+03
8.59000e-03,3.94180e+03
8.59500e-03,3.92532e+03
8.60000e-03,3.90891e+03
8.60500e-03,3.89260e+03
8.61000e-03,3.87639e+03
8.61500e-03,3.86027e+03
8.62000e-03,3.84426e+03
8.62500e-03,3.82836e+03
8.63000e-03,3.81257e+03
8.63500e-03,3.79690e+03
8.64000e-03,3.78134e+03
8.64500e-03,3.76590e+03
8.65000e-03,3.75059e+03
8.65500e-03,3.73540e+03
8.66000e-03,3.72033e+03
8.66500e-03,3.70540e+03
8.67000e-03,3.69059e+03
8.67500e-03,3.67591e+03
8.68000e-03,3.66136e+03
8.68500e-03,3.64694e+03
8.69000e-03,3.63265e+03
8.69500e-03,3.61849e+03
8.70000e-03,3.60446e+03
8.70500e-03,3.59056e+03
8.71000e-03,3.57679e+03
8.71500e-03,3.56315e+03
8.72000e-03,3.54963e+03
8.72500e-03,3.53624e+03
8.73000e-03,3.52297e+03
