E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
550,3.8778,3.4245,3.8778
560,3.8289,3.3772,3.8289
570,3.7813,3.3313,3.7813
580,3.735,3.2866,3.735
590,3.6898,3.2433,3.6898
600,3.6459,3.2011,3.6459
610,3.603,3.1601,3.603
620,3.5611,3.1201,3.5611
630,3.5203,3.0813,3.5203
640,3.4805,3.0434,3.4805
650,3.4417,3.0066,3.4417
660,3.4037,2.9707,3.4037
670,3.3666,2.9356,3.3666
680,3.3304,2.9015,3.3304
690,3.2951,2.8682,3.2951
700,3.2605,2.8357,3.2605
710,3.2266,2.8039,3.2266
720,3.1936,2.773,3.1936
730,3.1612,2.7427,3.1612
740,3.1295,2.7131,3.1295
750,3.0985,2.6842,3.0985
760,3.0682,2.656,3.0682
770,3.0385,2.6284,3.0385
780,3.0094,2.6014,3.0094
790,2.9808,2.5749,2.9808
800,2.9529,2.5491,2.9529
810,2.9255,2.5238,2.9255
820,2.8987,2.499,2.8987
830,2.8723,2.4747,2.8723
840,2.8465,2.451,2.8465
850,2.8212,2.4277,2.8212
860,2.7963,2.4049,2.7963
870,2.772,2.3825,2.772
880,2.748,2.3606,2.748
890,2.7245,2.3391,2.7245
900,2.7015,2.318,2.7015
910,2.6788,2.2973,2.6788
920,2.6566,2.277,2.6566
930,2.6347,2.2571,2.6347
940,2.6132,2.2376,2.6132
950,2.5921,2.2184,2.5921
960,2.5714,2.1995,2.5714
970,2.551,2.181,2.551
980,2.5309,2.1629,2.5309
990,2.5112,2.145,2.5112
1000,2.4919,2.1275,2.4919
1100,2.3143,1.9676,2.3143
1200,2.1618,1.8313,2.1618
1300,2.0293,1.7137,2.0293
1400,1.9131,1.6112,1.9131
1500,1.8102,1.5209,1.8102
1600,1.7185,1.4408,1.7185
1700,1.6362,1.3692,1.6362
1800,1.5619,1.3048,1.5619
1900,1.4945,1.2465,1.4945
2000,1.433,1.1935,1.433
2100,1.3767,1.1451,1.3767
2200,1.3249,1.1006,1.3249
2300,1.277,1.0598,1.277
2400,1.2328,1.022,1.2328
2500,1.1917,0.98695,1.1917
2600,1.1534,0.95439,1.1534
2700,1.1176,0.92404,1.1176
2800,1.0841,0.89567,1.0841
2900,1.0527,0.86909,1.0527
3000,1.0232,0.84414,1.0232
3100,0.99534,0.82067,0.99534
3200,0.96909,0.79854,0.96909
3300,0.94426,0.77765,0.94426
3400,0.92076,0.75789,0.92076
3500,0.89846,0.73916,0.89846
3600,0.87729,0.7214,0.87729
3700,0.85714,0.70452,0.85714
3800,0.83796,0.68845,0.83796
3900,0.81967,0.67315,0.81967
4000,0.80221,0.65855,0.80221
4100,0.78552,0.64461,0.78552
4200,0.76955,0.63128,0.76955
4300,0.75426,0.61853,0.75426
4400,0.7396,0.60631,0.7396
4500,0.72553,0.59459,0.72553
4600,0.71202,0.58334,0.71202
4700,0.69904,0.57254,0.69904
4800,0.68654,0.56215,0.68654
4900,0.67451,0.55216,0.67451
5000,0.66292,0.54253,0.66292
