E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
850,4.5759,3.7482,4.5759
860,4.5363,3.7132,4.5363
870,4.4974,3.6788,4.4974
880,4.4592,3.6451,4.4592
890,4.4216,3.6121,4.4216
900,4.3848,3.5797,4.3848
910,4.3486,3.5479,4.3486
920,4.313,3.5167,4.313
930,4.2781,3.4861,4.2781
940,4.2437,3.456,4.2437
950,4.21,3.4265,4.21
960,4.1768,3.3975,4.1768
970,4.1441,3.3691,4.1441
980,4.112,3.3411,4.112
990,4.0805,3.3137,4.0805
1000,4.0494,3.2867,4.0494
1100,3.7645,3.0405,3.7645
1200,3.5194,2.8306,3.5194
1300,3.3061,2.6494,3.3061
1400,3.1187,2.4913,3.1187
1500,2.9526,2.352,2.9526
1600,2.8044,2.2283,2.8044
1700,2.6712,2.1177,2.6712
1800,2.5509,2.0182,2.5509
1900,2.4416,1.9282,2.4416
2000,2.3419,1.8463,2.3419
2100,2.2504,1.7715,2.2504
2200,2.1663,1.7028,2.1663
2300,2.0886,1.6396,2.0886
2400,2.0166,1.5812,2.0166
2500,1.9497,1.527,1.9497
2600,1.8874,1.4767,1.8874
2700,1.8292,1.4297,1.8292
2800,1.7747,1.3858,1.7747
2900,1.7235,1.3447,1.7235
3000,1.6754,1.3061,1.6754
3100,1.6301,1.2698,1.6301
3200,1.5873,1.2356,1.5873
3300,1.5468,1.2033,1.5468
3400,1.5085,1.1727,1.5085
3500,1.4721,1.1437,1.4721
3600,1.4375,1.1162,1.4375
3700,1.4047,1.0901,1.4047
3800,1.3733,1.0652,1.3733
3900,1.3435,1.0415,1.3435
4000,1.315,1.0189,1.315
4100,1.2877,0.99736,1.2877
4200,1.2616,0.97673,1.2616
4300,1.2366,0.95699,1.2366
4400,1.2127,0.93807,1.2127
4500,1.1897,0.91994,1.1897
4600,1.1676,0.90253,1.1676
4700,1.1464,0.8858,1.1464
4800,1.126,0.86973,1.126
4900,1.1063,0.85425,1.1063
5000,1.0873,0.83935,1.0873
