E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
380,4.2657,3.885,4.2657
390,4.1951,3.8122,4.1951
400,4.127,3.7423,4.127
410,4.0611,3.675,4.0611
420,3.9974,3.6102,3.9974
430,3.9358,3.5478,3.9358
440,3.8762,3.4876,3.8762
450,3.8184,3.4296,3.8184
460,3.7625,3.3735,3.7625
470,3.7082,3.3194,3.7082
480,3.6556,3.267,3.6556
490,3.6045,3.2164,3.6045
500,3.555,3.1674,3.555
510,3.5068,3.12,3.5068
520,3.46,3.0741,3.46
530,3.4146,3.0296,3.4146
540,3.3704,2.9864,3.3704
550,3.3273,2.9445,3.3273
560,3.2855,2.9038,3.2855
570,3.2447,2.8644,3.2447
580,3.205,2.826,3.205
590,3.1664,2.7887,3.1664
600,3.1287,2.7525,3.1287
610,3.092,2.7172,3.092
620,3.0561,2.6829,3.0561
630,3.0212,2.6495,3.0212
640,2.9871,2.617,2.9871
650,2.9538,2.5853,2.9538
660,2.9213,2.5544,2.9213
670,2.8895,2.5243,2.8895
680,2.8585,2.495,2.8585
690,2.8281,2.4663,2.8281
700,2.7985,2.4384,2.7985
710,2.7695,2.4111,2.7695
720,2.7412,2.3844,2.7412
730,2.7134,2.3584,2.7134
740,2.6863,2.333,2.6863
750,2.6597,2.3082,2.6597
760,2.6337,2.2839,2.6337
770,2.6082,2.2601,2.6082
780,2.5833,2.2369,2.5833
790,2.5588,2.2142,2.5588
800,2.5349,2.1919,2.5349
810,2.5114,2.1702,2.5114
820,2.4884,2.1489,2.4884
830,2.4658,2.128,2.4658
840,2.4437,2.1075,2.4437
850,2.422,2.0875,2.422
860,2.4007,2.0679,2.4007
870,2.3798,2.0487,2.3798
880,2.3592,2.0298,2.3592
890,2.3391,2.0113,2.3391
900,2.3193,1.9932,2.3193
910,2.2999,1.9754,2.2999
920,2.2808,1.9579,2.2808
930,2.2621,1.9408,2.2621
940,2.2436,1.924,2.2436
950,2.2255,1.9075,2.2255
960,2.2077,1.8913,2.2077
970,2.1903,1.8754,2.1903
980,2.1731,1.8597,2.1731
990,2.1562,1.8444,2.1562
1000,2.1395,1.8293,2.1395
1100,1.9872,1.6917,1.9872
1200,1.8564,1.5745,1.8564
1300,1.7427,1.4733,1.7427
1400,1.6429,1.3851,1.6429
1500,1.5547,1.3074,1.5547
1600,1.476,1.2385,1.476
1700,1.4053,1.1769,1.4053
1800,1.3415,1.1214,1.3415
1900,1.2836,1.0713,1.2836
2000,1.2308,1.0257,1.2308
2100,1.1825,0.98404,1.1825
2200,1.138,0.94583,1.138
2300,1.0969,0.91065,1.0969
2400,1.0589,0.87815,1.0589
2500,1.0236,0.84802,1.0236
2600,0.9907,0.82,0.9907
2700,0.95999,0.79389,0.95999
2800,0.93124,0.76949,0.93124
2900,0.90426,0.74663,0.90426
3000,0.87889,0.72516,0.87889
3100,0.855,0.70497,0.855
3200,0.83245,0.68594,0.83245
3300,0.81112,0.66797,0.81112
3400,0.79093,0.65097,0.79093
3500,0.77178,0.63487,0.77178
3600,0.75359,0.61959,0.75359
3700,0.73629,0.60507,0.73629
3800,0.71982,0.59125,0.71982
3900,0.70411,0.57809,0.70411
4000,0.68911,0.56554,0.68911
4100,0.67477,0.55355,0.67477
4200,0.66106,0.54209,0.66106
4300,0.64792,0.53112,0.64792
4400,0.63533,0.52061,0.63533
4500,0.62324,0.51054,0.62324
4600,0.61164,0.50087,0.61164
4700,0.60048,0.49158,0.60048
4800,0.58975,0.48265,0.58975
4900,0.57942,0.47405,0.57942
5000,0.56946,0.46578,0.56946
