E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
870,2.2726,1.7334,2.2726
880,2.2535,1.7176,2.2535
890,2.2346,1.7021,2.2346
900,2.2162,1.6869,2.2162
910,2.198,1.672,2.198
920,2.1801,1.6573,2.1801
930,2.1626,1.6429,2.1626
940,2.1454,1.6288,2.1454
950,2.1284,1.615,2.1284
960,2.1117,1.6014,2.1117
970,2.0954,1.588,2.0954
980,2.0792,1.5749,2.0792
990,2.0634,1.562,2.0634
1000,2.0478,1.5493,2.0478
1100,1.9046,1.4337,1.9046
1200,1.7813,1.3351,1.7813
1300,1.6739,1.2499,1.6739
1400,1.5795,1.1755,1.5795
1500,1.4958,1.11,1.4958
1600,1.421,1.0518,1.421
1700,1.3538,0.99974,1.3538
1800,1.2931,0.95289,1.2931
1900,1.2379,0.91048,1.2379
2000,1.1875,0.87191,1.1875
2100,1.1413,0.83666,1.1413
2200,1.0987,0.80432,1.0987
2300,1.0595,0.77453,1.0595
2400,1.0231,0.74699,1.0231
2500,0.98922,0.72146,0.98922
2600,0.9577,0.69772,0.9577
2700,0.92824,0.67559,0.92824
2800,0.90065,0.65489,0.90065
2900,0.87475,0.6355,0.87475
3000,0.85039,0.6173,0.85039
3100,0.82743,0.60017,0.82743
3200,0.80575,0.58402,0.80575
3300,0.78525,0.56876,0.78525
3400,0.76583,0.55434,0.76583
3500,0.74741,0.54066,0.74741
3600,0.7299,0.52769,0.7299
3700,0.71324,0.51536,0.71324
3800,0.69738,0.50362,0.69738
3900,0.68224,0.49245,0.68224
4000,0.66779,0.48178,0.66779
4100,0.65398,0.4716,0.65398
4200,0.64075,0.46186,0.64075
4300,0.62809,0.45254,0.62809
4400,0.61594,0.44361,0.61594
4500,0.60429,0.43504,0.60429
4600,0.59309,0.42682,0.59309
4700,0.58233,0.41893,0.58233
4800,0.57197,0.41133,0.57197
4900,0.56199,0.40403,0.56199
5000,0.55238,0.39699,0.55238
