E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
190,6.5234,6.3993,6.5231
200,6.3673,6.2089,6.3671
210,6.2176,6.029,6.2174
220,6.074,5.8588,6.0739
230,5.9365,5.6978,5.9364
240,5.8047,5.5454,5.8047
250,5.6784,5.4008,5.6784
260,5.5574,5.2636,5.5574
270,5.4413,5.1333,5.4413
280,5.33,5.0096,5.33
290,5.2232,4.8922,5.2231
300,5.1205,4.7804,5.1205
310,5.022,4.6738,5.022
320,4.9272,4.572,4.9272
330,4.836,4.4747,4.836
340,4.7482,4.3817,4.7482
350,4.6637,4.2926,4.6637
360,4.5823,4.2073,4.5823
370,4.5037,4.1254,4.5037
380,4.4279,4.0469,4.4279
390,4.3548,3.9714,4.3548
400,4.2841,3.8988,4.2841
410,4.2158,3.829,4.2158
420,4.1498,3.7618,4.1498
430,4.0858,3.697,4.0858
440,4.024,3.6345,4.024
450,3.9641,3.5742,3.9641
460,3.906,3.5161,3.906
470,3.8497,3.4598,3.8497
480,3.7952,3.4055,3.7952
490,3.7422,3.3529,3.7422
500,3.6908,3.3021,3.6908
510,3.6408,3.2528,3.6408
520,3.5923,3.2051,3.5923
530,3.5451,3.1589,3.5451
540,3.4992,3.114,3.4992
550,3.4546,3.0705,3.4546
560,3.4112,3.0282,3.4112
570,3.3689,2.9872,3.3689
580,3.3277,2.9474,3.3277
590,3.2876,2.9086,3.2876
600,3.2485,2.8709,3.2485
610,3.2104,2.8343,3.2104
620,3.1732,2.7986,3.1732
630,3.1369,2.7639,3.1369
640,3.1015,2.7301,3.1015
650,3.067,2.6971,3.067
660,3.0332,2.665,3.0332
670,3.0003,2.6337,3.0003
680,2.9681,2.6032,2.9681
690,2.9366,2.5734,2.9366
700,2.9059,2.5443,2.9059
710,2.8758,2.516,2.8758
720,2.8464,2.4883,2.8464
730,2.8176,2.4612,2.8176
740,2.7894,2.4347,2.7894
750,2.7618,2.4089,2.7618
760,2.7348,2.3836,2.7348
770,2.7084,2.3589,2.7084
780,2.6825,2.3348,2.6825
790,2.6571,2.3111,2.6571
800,2.6323,2.288,2.6323
810,2.6079,2.2653,2.6079
820,2.584,2.2431,2.584
830,2.5606,2.2214,2.5606
840,2.5376,2.2002,2.5376
850,2.5151,2.1793,2.5151
860,2.493,2.1589,2.493
870,2.4713,2.1389,2.4713
880,2.45,2.1192,2.45
890,2.4291,2.1,2.4291
900,2.4085,2.0811,2.4085
910,2.3884,2.0626,2.3884
920,2.3686,2.0444,2.3686
930,2.3491,2.0266,2.3491
940,2.33,2.0091,2.33
950,2.3112,1.9919,2.3112
960,2.2927,1.975,2.2927
970,2.2746,1.9584,2.2746
980,2.2567,1.9422,2.2567
990,2.2392,1.9262,2.2392
1000,2.2219,1.9105,2.2219
1100,2.0638,1.7672,2.0638
1200,1.928,1.645,1.928
1300,1.81,1.5396,1.81
1400,1.7064,1.4476,1.7064
1500,1.6148,1.3666,1.6148
1600,1.5331,1.2947,1.5331
1700,1.4597,1.2305,1.4597
1800,1.3935,1.1726,1.3935
1900,1.3334,1.1203,1.3334
2000,1.2786,1.0727,1.2786
2100,1.2284,1.0292,1.2284
2200,1.1822,0.98934,1.1822
2300,1.1395,0.95261,1.1395
2400,1.1,0.91867,1.1
2500,1.0634,0.88721,1.0634
2600,1.0292,0.85796,1.0292
2700,0.99732,0.83069,0.99732
2800,0.96746,0.8052,0.96746
2900,0.93945,0.78132,0.93945
3000,0.91311,0.75889,0.91311
3100,0.88829,0.7378,0.88829
3200,0.86487,0.71792,0.86487
3300,0.84273,0.69914,0.84273
3400,0.82176,0.68137,0.82176
3500,0.80187,0.66455,0.80187
3600,0.78298,0.64858,0.78298
3700,0.76501,0.6334,0.76501
3800,0.7479,0.61896,0.7479
3900,0.73158,0.60521,0.73158
4000,0.716,0.59208,0.716
4100,0.70111,0.57955,0.70111
4200,0.68686,0.56757,0.68686
4300,0.67322,0.5561,0.67322
4400,0.66014,0.54512,0.66014
4500,0.64759,0.53458,0.64759
4600,0.63553,0.52447,0.63553
4700,0.62394,0.51476,0.62394
4800,0.6128,0.50542,0.6128
4900,0.60206,0.49644,0.60206
5000,0.59172,0.48778,0.59172
