E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
260,7.955,7.5597,7.955
270,7.7895,7.3729,7.7895
280,7.6307,7.1955,7.6307
290,7.4783,7.027,7.4783
300,7.3319,6.8666,7.3318
310,7.1912,6.7136,7.1912
320,7.0559,6.5675,7.0559
330,6.9257,6.4278,6.9257
340,6.8004,6.2942,6.8004
350,6.6798,6.1663,6.6798
360,6.5634,6.0438,6.5634
370,6.4513,5.9262,6.4513
380,6.343,5.8133,6.343
390,6.2385,5.7049,6.2385
400,6.1375,5.6006,6.1375
410,6.0399,5.5002,6.0399
420,5.9455,5.4036,5.9455
430,5.8542,5.3105,5.8542
440,5.7658,5.2208,5.7658
450,5.6801,5.1341,5.6801
460,5.5972,5.0505,5.5972
470,5.5167,4.9697,5.5167
480,5.4386,4.8916,5.4386
490,5.3629,4.816,5.3629
500,5.2893,4.7429,5.2893
510,5.2179,4.6721,5.2179
520,5.1485,4.6035,5.1485
530,5.081,4.537,5.081
540,5.0154,4.4725,5.0154
550,4.9516,4.4099,4.9516
560,4.8894,4.3492,4.8894
570,4.8289,4.2902,4.8289
580,4.77,4.2329,4.77
590,4.7126,4.1771,4.7126
600,4.6566,4.123,4.6566
610,4.6021,4.0703,4.6021
620,4.5489,4.019,4.5489
630,4.497,3.969,4.497
640,4.4463,3.9204,4.4463
650,4.3969,3.873,4.3969
660,4.3486,3.8269,4.3486
670,4.3014,3.7818,4.3014
680,4.2553,3.7379,4.2553
690,4.2102,3.6951,4.2102
700,4.1662,3.6533,4.1662
710,4.1231,3.6125,4.1231
720,4.081,3.5726,4.081
730,4.0398,3.5337,4.0398
740,3.9994,3.4957,3.9994
750,3.96,3.4585,3.96
760,3.9213,3.4222,3.9213
770,3.8834,3.3866,3.8834
780,3.8464,3.3519,3.8464
790,3.81,3.3179,3.81
800,3.7744,3.2846,3.7744
810,3.7395,3.252,3.7395
820,3.7053,3.2201,3.7053
830,3.6717,3.1889,3.6717
840,3.6388,3.1583,3.6388
850,3.6065,3.1283,3.6065
860,3.5749,3.0989,3.5749
870,3.5438,3.0702,3.5438
880,3.5133,3.0419,3.5133
890,3.4833,3.0142,3.4833
900,3.4539,2.9871,3.4539
910,3.425,2.9605,3.425
920,3.3966,2.9343,3.3966
930,3.3688,2.9087,3.3688
940,3.3414,2.8835,3.3414
950,3.3144,2.8588,3.3144
960,3.288,2.8345,3.288
970,3.262,2.8107,3.262
980,3.2364,2.7873,3.2364
990,3.2113,2.7643,3.2113
1000,3.1865,2.7417,3.1865
1100,2.9599,2.5356,2.9599
1200,2.7652,2.36,2.7652
1300,2.596,2.2084,2.596
1400,2.4476,2.0762,2.4476
1500,2.3162,1.9598,2.3162
1600,2.199,1.8565,2.199
1700,2.0938,1.7641,2.0938
1800,1.9989,1.681,1.9989
1900,1.9126,1.6058,1.9126
2000,1.834,1.5374,1.834
2100,1.7619,1.4749,1.7619
2200,1.6957,1.4176,1.6957
2300,1.6345,1.3649,1.6345
2400,1.5779,1.3161,1.5779
2500,1.5253,1.271,1.5253
2600,1.4763,1.2289,1.4763
2700,1.4305,1.1898,1.4305
2800,1.3877,1.1532,1.3877
2900,1.3475,1.1189,1.3475
3000,1.3097,1.0867,1.3097
3100,1.2741,1.0564,1.2741
3200,1.2405,1.0279,1.2405
3300,1.2087,1.0009,1.2087
3400,1.1787,0.97544,1.1787
3500,1.1501,0.95129,1.1501
3600,1.123,0.92837,1.123
3700,1.0972,0.9066,1.0972
3800,1.0727,0.88588,1.0727
3900,1.0493,0.86614,1.0493
4000,1.0269,0.84732,1.0269
4100,1.0056,0.82934,1.0056
4200,0.98513,0.81215,0.98513
4300,0.96556,0.7957,0.96556
4400,0.94679,0.77994,0.94679
4500,0.92878,0.76483,0.92878
4600,0.91149,0.75033,0.91149
4700,0.89486,0.7364,0.89486
4800,0.87887,0.72301,0.87887
4900,0.86347,0.71012,0.86347
5000,0.84864,0.69771,0.84864
