E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
380,4.1201,3.626,4.1201
390,4.0518,3.558,4.0518
400,3.9859,3.4926,3.9859
410,3.9222,3.4297,3.9222
420,3.8606,3.3691,3.8606
430,3.8009,3.3108,3.8009
440,3.7432,3.2546,3.7432
450,3.6874,3.2003,3.6874
460,3.6332,3.1479,3.6332
470,3.5807,3.0973,3.5807
480,3.5299,3.0484,3.5299
490,3.4805,3.0011,3.4805
500,3.4325,2.9554,3.4325
510,3.386,2.9111,3.386
520,3.3407,2.8682,3.3407
530,3.2968,2.8266,3.2968
540,3.254,2.7862,3.254
550,3.2124,2.7471,3.2124
560,3.172,2.7091,3.172
570,3.1326,2.6722,3.1326
580,3.0942,2.6364,3.0942
590,3.0568,2.6016,3.0568
600,3.0204,2.5677,3.0204
610,2.9849,2.5348,2.9849
620,2.9503,2.5028,2.9503
630,2.9165,2.4716,2.9165
640,2.8835,2.4412,2.8835
650,2.8513,2.4116,2.8513
660,2.8199,2.3828,2.8199
670,2.7892,2.3546,2.7892
680,2.7592,2.3272,2.7592
690,2.7299,2.3005,2.7299
700,2.7013,2.2744,2.7013
710,2.6733,2.2489,2.6733
720,2.6459,2.224,2.6459
730,2.6191,2.1997,2.6191
740,2.5928,2.176,2.5928
750,2.5672,2.1528,2.5672
760,2.542,2.1301,2.542
770,2.5174,2.1079,2.5174
780,2.4933,2.0863,2.4933
790,2.4697,2.065,2.4697
800,2.4466,2.0443,2.4466
810,2.4239,2.024,2.4239
820,2.4016,2.0041,2.4016
830,2.3798,1.9846,2.3798
840,2.3584,1.9655,2.3584
850,2.3375,1.9468,2.3375
860,2.3169,1.9285,2.3169
870,2.2967,1.9105,2.2967
880,2.2769,1.8929,2.2769
890,2.2574,1.8757,2.2574
900,2.2383,1.8587,2.2383
910,2.2195,1.8421,2.2195
920,2.2011,1.8258,2.2011
930,2.183,1.8098,2.183
940,2.1652,1.7942,2.1652
950,2.1477,1.7788,2.1477
960,2.1305,1.7636,2.1305
970,2.1137,1.7488,2.1137
980,2.097,1.7342,2.097
990,2.0807,1.7198,2.0807
1000,2.0647,1.7058,2.0647
1100,1.9175,1.5774,1.9175
1200,1.7912,1.468,1.7912
1300,1.6814,1.3736,1.6814
1400,1.5851,1.2912,1.5851
1500,1.4999,1.2188,1.4999
1600,1.4239,1.1545,1.4239
1700,1.3557,1.097,1.3557
1800,1.2942,1.0452,1.2942
1900,1.2383,0.99847,1.2383
2000,1.1873,0.95593,1.1873
2100,1.1406,0.91708,1.1406
2200,1.0977,0.88144,1.0977
2300,1.0581,0.84863,1.0581
2400,1.0214,0.81831,1.0214
2500,0.98731,0.79021,0.98731
2600,0.95557,0.76408,0.95557
2700,0.92593,0.73973,0.92593
2800,0.89818,0.71697,0.89818
2900,0.87215,0.69565,0.87215
3000,0.84768,0.67564,0.84768
3100,0.82462,0.65681,0.82462
3200,0.80286,0.63906,0.80286
3300,0.78229,0.6223,0.78229
3400,0.76281,0.60645,0.76281
3500,0.74433,0.59144,0.74433
3600,0.72678,0.57719,0.72678
3700,0.71009,0.56365,0.71009
3800,0.69419,0.55077,0.69419
3900,0.67903,0.5385,0.67903
4000,0.66456,0.5268,0.66456
4100,0.65073,0.51562,0.65073
4200,0.6375,0.50494,0.6375
4300,0.62483,0.49471,0.62483
4400,0.61268,0.48492,0.61268
4500,0.60102,0.47552,0.60102
4600,0.58982,0.46651,0.58982
4700,0.57906,0.45785,0.57906
4800,0.56871,0.44952,0.56871
4900,0.55874,0.44151,0.55874
5000,0.54914,0.4338,0.54914
