E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
490,5.9331,5.3288,5.9331
500,5.8516,5.2477,5.8516
510,5.7725,5.1693,5.7725
520,5.6956,5.0933,5.6956
530,5.6209,5.0196,5.6209
540,5.5482,4.9481,5.5482
550,5.4775,4.8788,5.4775
560,5.4087,4.8115,5.4087
570,5.3417,4.7462,5.3417
580,5.2764,4.6827,5.2764
590,5.2129,4.621,5.2129
600,5.1509,4.561,5.1509
610,5.0905,4.5026,5.0905
620,5.0316,4.4458,5.0316
630,4.9741,4.3905,4.9741
640,4.918,4.3367,4.918
650,4.8633,4.2842,4.8633
660,4.8098,4.2331,4.8098
670,4.7576,4.1832,4.7576
680,4.7065,4.1346,4.7065
690,4.6567,4.0872,4.6567
700,4.6079,4.0409,4.6079
710,4.5602,3.9957,4.5602
720,4.5136,3.9516,4.5136
730,4.468,3.9085,4.468
740,4.4233,3.8664,4.4233
750,4.3796,3.8253,4.3796
760,4.3368,3.785,4.3368
770,4.2949,3.7457,4.2949
780,4.2539,3.7072,4.2539
790,4.2137,3.6696,4.2137
800,4.1743,3.6328,4.1743
810,4.1356,3.5967,4.1356
820,4.0978,3.5614,4.0978
830,4.0606,3.5269,4.0606
840,4.0242,3.493,4.0242
850,3.9885,3.4598,3.9885
860,3.9534,3.4273,3.9534
870,3.919,3.3955,3.919
880,3.8853,3.3642,3.8853
890,3.8521,3.3336,3.8521
900,3.8196,3.3035,3.8196
910,3.7876,3.2741,3.7876
920,3.7562,3.2452,3.7562
930,3.7254,3.2168,3.7254
940,3.695,3.1889,3.695
950,3.6653,3.1616,3.6653
960,3.636,3.1347,3.636
970,3.6072,3.1084,3.6072
980,3.5789,3.0825,3.5789
990,3.5511,3.057,3.5511
1000,3.5237,3.032,3.5237
1100,3.273,2.8041,3.273
1200,3.0576,2.6098,3.0576
1300,2.8705,2.4422,2.8705
1400,2.7063,2.296,2.7063
1500,2.561,2.1673,2.561
1600,2.4314,2.053,2.4314
1700,2.3151,1.9509,2.3151
1800,2.21,1.859,2.21
1900,2.1147,1.7759,2.1147
2000,2.0277,1.7003,2.0277
2100,1.9481,1.6312,1.9481
2200,1.8748,1.5679,1.8748
2300,1.8072,1.5096,1.8072
2400,1.7446,1.4557,1.7446
2500,1.6864,1.4057,1.6864
2600,1.6322,1.3593,1.6322
2700,1.5816,1.316,1.5816
2800,1.5343,1.2756,1.5343
2900,1.4898,1.2377,1.4898
3000,1.448,1.2021,1.448
3100,1.4087,1.1686,1.4087
3200,1.3715,1.137,1.3715
3300,1.3364,1.1073,1.3364
3400,1.3031,1.0791,1.3031
3500,1.2716,1.0524,1.2716
3600,1.2416,1.027,1.2416
3700,1.2131,1.003,1.2131
3800,1.186,0.98007,1.186
3900,1.1601,0.95825,1.1601
4000,1.1354,0.93744,1.1354
4100,1.1118,0.91757,1.1118
4200,1.0892,0.89856,1.0892
4300,1.0676,0.88038,1.0676
4400,1.0468,0.86296,1.0468
4500,1.0269,0.84626,1.0269
4600,1.0078,0.83023,1.0078
4700,0.9894,0.81483,0.9894
4800,0.97172,0.80002,0.97172
4900,0.95469,0.78577,0.95469
5000,0.93829,0.77205,0.93829
