E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
160,6.9121,6.2651,6.9032
170,6.7608,6.072,6.755
180,6.6127,5.8886,6.609
190,6.4684,5.7146,6.4661
200,6.3285,5.5497,6.327
210,6.193,5.3933,6.1921
220,6.0622,5.2452,6.0616
230,5.9359,5.1046,5.9355
240,5.8141,4.9713,5.8139
250,5.6968,4.8446,5.6967
260,5.5838,4.7242,5.5837
270,5.4749,4.6097,5.4749
280,5.37,4.5007,5.37
290,5.269,4.397,5.2689
300,5.1715,4.298,5.1715
310,5.0776,4.2036,5.0776
320,4.987,4.1134,4.987
330,4.8996,4.027,4.8996
340,4.8153,3.9444,4.8153
350,4.7338,3.8652,4.7338
360,4.6551,3.7892,4.6551
370,4.5791,3.7164,4.5791
380,4.5055,3.6463,4.5055
390,4.4344,3.579,4.4344
400,4.3656,3.5143,4.3656
410,4.2989,3.452,4.2989
420,4.2343,3.3919,4.2343
430,4.1717,3.334,4.1717
440,4.111,3.2782,4.111
450,4.0521,3.2243,4.0521
460,3.995,3.1722,3.995
470,3.9395,3.1219,3.9395
480,3.8857,3.0732,3.8857
490,3.8333,3.0262,3.8333
500,3.7825,2.9806,3.7825
510,3.733,2.9364,3.733
520,3.6849,2.8936,3.6849
530,3.6381,2.8522,3.6381
540,3.5925,2.812,3.5925
550,3.5481,2.7729,3.5481
560,3.5049,2.7351,3.5049
570,3.4627,2.6983,3.4627
580,3.4216,2.6625,3.4216
590,3.3816,2.6277,3.3816
600,3.3425,2.5939,3.3425
610,3.3044,2.561,3.3044
620,3.2672,2.529,3.2672
630,3.2309,2.4978,3.2309
640,3.1954,2.4674,3.1954
650,3.1607,2.4378,3.1607
660,3.1268,2.4089,3.1268
670,3.0937,2.3808,3.0937
680,3.0614,2.3534,3.0614
690,3.0297,2.3266,3.0297
700,2.9988,2.3004,2.9988
710,2.9685,2.2749,2.9685
720,2.9388,2.25,2.9388
730,2.9098,2.2257,2.9098
740,2.8814,2.2019,2.8814
750,2.8536,2.1786,2.8536
760,2.8263,2.1559,2.8263
770,2.7996,2.1336,2.7996
780,2.7734,2.1119,2.7734
790,2.7478,2.0906,2.7478
800,2.7226,2.0698,2.7226
810,2.6979,2.0494,2.6979
820,2.6737,2.0294,2.6737
830,2.65,2.0099,2.65
840,2.6267,1.9907,2.6267
850,2.6038,1.9719,2.6038
860,2.5814,1.9535,2.5814
870,2.5594,1.9355,2.5594
880,2.5378,1.9178,2.5378
890,2.5165,1.9005,2.5165
900,2.4957,1.8834,2.4957
910,2.4752,1.8668,2.4752
920,2.455,1.8504,2.455
930,2.4352,1.8343,2.4352
940,2.4158,1.8185,2.4158
950,2.3966,1.803,2.3966
960,2.3778,1.7878,2.3778
970,2.3594,1.7729,2.3594
980,2.3412,1.7582,2.3412
990,2.3233,1.7438,2.3233
1000,2.3057,1.7296,2.3057
1100,2.1442,1.6004,2.1442
1200,2.0051,1.4901,2.0051
1300,1.8841,1.395,1.8841
1400,1.7776,1.3119,1.7776
1500,1.6833,1.2387,1.6833
1600,1.5991,1.1737,1.5991
1700,1.5234,1.1156,1.5234
1800,1.4549,1.0633,1.4549
1900,1.3928,1.016,1.3928
2000,1.336,0.97295,1.336
2100,1.284,0.93362,1.284
2200,1.2361,0.89753,1.2361
2300,1.1919,0.86429,1.1919
2400,1.1509,0.83358,1.1509
2500,1.1128,0.80509,1.1128
2600,1.0773,0.77861,1.0773
2700,1.0441,0.75392,1.0441
2800,1.0131,0.73084,1.0131
2900,0.98392,0.70921,0.98392
3000,0.9565,0.6889,0.9565
3100,0.93066,0.6698,0.93066
3200,0.90627,0.65178,0.90627
3300,0.88319,0.63477,0.88319
3400,0.86134,0.61868,0.86134
3500,0.8406,0.60343,0.8406
3600,0.8209,0.58896,0.8209
3700,0.80216,0.57521,0.80216
3800,0.7843,0.56212,0.7843
3900,0.76727,0.54966,0.76727
4000,0.75101,0.53776,0.75101
4100,0.73547,0.5264,0.73547
4200,0.72059,0.51554,0.72059
4300,0.70634,0.50515,0.70634
4400,0.69268,0.49519,0.69268
4500,0.67956,0.48564,0.67956
4600,0.66696,0.47647,0.66696
4700,0.65485,0.46766,0.65485
4800,0.6432,0.4592,0.6432
4900,0.63198,0.45105,0.63198
5000,0.62117,0.4432,0.62117
