E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
150,18.8882,15.363,18.3804
160,18.7061,15.0377,18.3456
170,18.5013,14.7085,18.2514
180,18.2807,14.3804,18.1103
190,18.0491,14.0569,17.9344
200,17.8105,13.74,17.734
210,17.5678,13.4313,17.5172
220,17.3233,13.1317,17.2899
230,17.0786,12.8416,17.0567
240,16.8352,12.5614,16.8209
250,16.594,12.2909,16.5846
260,16.3558,12.0302,16.3497
270,16.1212,11.779,16.1172
280,15.8905,11.537,15.8879
290,15.6642,11.3043,15.6625
300,15.4424,11.0806,15.4413
310,15.2252,10.8652,15.2245
320,15.0128,10.6577,15.0123
330,14.8051,10.4577,14.8048
340,14.6022,10.2649,14.602
350,14.404,10.0791,14.4039
360,14.2105,9.8997,14.2104
370,14.0216,9.7266,14.0215
380,13.8372,9.5595,13.8371
390,13.6572,9.398,13.6572
400,13.4815,9.242,13.4815
410,13.3101,9.0911,13.3101
420,13.1428,8.9452,13.1428
430,12.9795,8.804,12.9795
440,12.82,8.6672,12.82
450,12.6644,8.5348,12.6644
460,12.5124,8.4064,12.5124
470,12.364,8.282,12.364
480,12.2191,8.1613,12.2191
490,12.0775,8.0442,12.0775
500,11.9391,7.9305,11.9391
510,11.804,7.8201,11.804
520,11.6719,7.7129,11.6719
530,11.5427,7.6087,11.5427
540,11.4164,7.5074,11.4164
550,11.2929,7.4089,11.2929
560,11.1722,7.313,11.1722
570,11.054,7.2197,11.054
580,10.9384,7.1288,10.9384
590,10.8252,7.0403,10.8252
600,10.7145,6.9541,10.7145
610,10.606,6.8701,10.606
620,10.4998,6.7882,10.4998
630,10.3958,6.7083,10.3958
640,10.294,6.6303,10.294
650,10.1941,6.5543,10.1941
660,10.0963,6.48,10.0963
670,10.0004,6.4075,10.0004
680,9.9064,6.3367,9.9064
690,9.8142,6.2677,9.8142
700,9.7238,6.2002,9.7238
710,9.6352,6.1342,9.6352
720,9.5482,6.0697,9.5482
730,9.4628,6.0067,9.4628
740,9.3791,5.945,9.3791
750,9.2968,5.8846,9.2968
760,9.2161,5.8255,9.2161
770,9.1369,5.7677,9.1369
780,9.059,5.711,9.059
790,8.9826,5.6556,8.9826
800,8.9075,5.6012,8.9075
810,8.8337,5.548,8.8337
820,8.7612,5.4958,8.7612
830,8.69,5.4447,8.69
840,8.6199,5.3945,8.6199
850,8.5511,5.3453,8.5511
860,8.4834,5.2971,8.4834
870,8.4168,5.2498,8.4168
880,8.3513,5.2033,8.3513
890,8.2869,5.1578,8.2869
900,8.2235,5.113,8.2235
910,8.1612,5.0691,8.1612
920,8.0999,5.026,8.0999
930,8.0395,4.9837,8.0395
940,7.98,4.9421,7.98
950,7.9215,4.9012,7.9215
960,7.8639,4.8611,7.8639
970,7.8072,4.8216,7.8072
980,7.7514,4.7828,7.7514
990,7.6964,4.7447,7.6964
1000,7.6422,4.7072,7.6422
1100,7.1418,4.3643,7.1418
1200,6.7065,4.0705,6.7065
1300,6.3241,3.8158,6.3241
1400,5.9854,3.5928,5.9854
1500,5.6833,3.3959,5.6833
1600,5.412,3.2206,5.412
1700,5.167,3.0635,5.167
1800,4.9445,2.9219,4.9445
1900,4.7415,2.7935,4.7415
2000,4.5556,2.6766,4.5556
2100,4.3846,2.5696,4.3846
2200,4.2267,2.4713,4.2267
2300,4.0805,2.3807,4.0805
2400,3.9447,2.2969,3.9447
2500,3.8182,2.2191,3.8182
2600,3.7001,2.1468,3.7001
2700,3.5895,2.0792,3.5895
2800,3.4857,2.0161,3.4857
2900,3.3882,1.9568,3.3882
3000,3.2963,1.9012,3.2963
3100,3.2095,1.8488,3.2095
3200,3.1275,1.7994,3.1275
3300,3.0498,1.7527,3.0498
3400,2.9762,1.7085,2.9762
3500,2.9062,1.6667,2.9062
3600,2.8396,1.6269,2.8396
3700,2.7762,1.5891,2.7762
3800,2.7158,1.5531,2.7158
3900,2.6581,1.5189,2.6581
4000,2.6029,1.4861,2.6029
4100,2.5501,1.4549,2.5501
4200,2.4996,1.425,2.4996
4300,2.4511,1.3964,2.4511
4400,2.4046,1.3689,2.4046
4500,2.36,1.3426,2.36
4600,2.317,1.3174,2.317
4700,2.2757,1.2931,2.2757
4800,2.236,1.2698,2.236
4900,2.1977,1.2473,2.1977
5000,2.1607,1.2257,2.1607
