E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
90,10.4626,10.9753,10.6112
92,10.4408,10.9242,10.57
94,10.4167,10.8711,10.5284
96,10.3905,10.8162,10.4866
98,10.3624,10.7598,10.4446
100,10.3327,10.7021,10.4025
110,10.1638,10.4003,10.1916
120,9.9722,10.0882,9.9804
130,9.7682,9.7765,9.7685
140,9.5586,9.4715,9.5565
150,9.3479,9.1766,9.3455
160,9.1391,8.8937,9.1371
170,8.934,8.6236,8.9326
180,8.734,8.3665,8.733
190,8.5398,8.1223,8.5391
200,8.3517,7.8904,8.3513
210,8.1701,7.6703,8.1698
220,7.9949,7.4614,7.9948
230,7.8261,7.2631,7.826
240,7.6636,7.0748,7.6635
250,7.5071,6.8958,7.5071
260,7.3565,6.7255,7.3565
270,7.2116,6.5634,7.2116
280,7.072,6.4091,7.072
290,6.9377,6.2622,6.9377
300,6.8083,6.1221,6.8083
310,6.6836,5.9883,6.6836
320,6.5634,5.8603,6.5634
330,6.4475,5.7379,6.4475
340,6.3357,5.6206,6.3357
350,6.2278,5.5082,6.2278
360,6.1235,5.4004,6.1235
370,6.0228,5.2969,6.0228
380,5.9255,5.1975,5.9255
390,5.8314,5.1018,5.8314
400,5.7403,5.0098,5.7403
410,5.6521,4.9212,5.6521
420,5.5667,4.8359,5.5667
430,5.484,4.7535,5.484
440,5.4038,4.6741,5.4038
450,5.326,4.5974,5.326
460,5.2506,4.5234,5.2506
470,5.1773,4.4518,5.1773
480,5.1062,4.3825,5.1062
490,5.0371,4.3155,5.0371
500,4.97,4.2506,4.97
510,4.9047,4.1878,4.9047
520,4.8412,4.1268,4.8412
530,4.7795,4.0678,4.7795
540,4.7193,4.0105,4.7193
550,4.6608,3.9549,4.6608
560,4.6038,3.9009,4.6038
570,4.5482,3.8484,4.5482
580,4.4941,3.7975,4.4941
590,4.4413,3.7479,4.4413
600,4.3898,3.6997,4.3898
610,4.3395,3.6528,4.3395
620,4.2905,3.6071,4.2905
630,4.2426,3.5627,4.2426
640,4.1959,3.5193,4.1959
650,4.1502,3.4771,4.1502
660,4.1056,3.436,4.1056
670,4.062,3.3958,4.062
680,4.0194,3.3567,4.0194
690,3.9777,3.3185,3.9777
700,3.9369,3.2812,3.9369
710,3.897,3.2448,3.897
720,3.858,3.2093,3.858
730,3.8198,3.1745,3.8198
740,3.7824,3.1406,3.7824
750,3.7458,3.1074,3.7458
760,3.7099,3.0749,3.7099
770,3.6747,3.0432,3.6747
780,3.6403,3.0122,3.6403
790,3.6065,2.9818,3.6065
800,3.5734,2.9521,3.5734
810,3.5409,2.923,3.5409
820,3.5091,2.8945,3.5091
830,3.4779,2.8665,3.4779
840,3.4472,2.8392,3.4472
850,3.4172,2.8124,3.4172
860,3.3876,2.7861,3.3876
870,3.3587,2.7604,3.3587
880,3.3302,2.7351,3.3302
890,3.3023,2.7104,3.3023
900,3.2748,2.6861,3.2748
910,3.2479,2.6623,3.2479
920,3.2214,2.6389,3.2214
930,3.1954,2.6159,3.1954
940,3.1698,2.5934,3.1698
950,3.1446,2.5713,3.1446
960,3.1199,2.5496,3.1199
970,3.0956,2.5282,3.0956
980,3.0717,2.5073,3.0717
990,3.0482,2.4867,3.0482
1000,3.025,2.4665,3.025
1100,2.8128,2.2819,2.8128
1200,2.63,2.1244,2.63
1300,2.471,1.9885,2.471
1400,2.3312,1.8698,2.3312
1500,2.2073,1.7653,2.2073
1600,2.0967,1.6725,2.0967
1700,1.9973,1.5895,1.9973
1800,1.9075,1.5148,1.9075
1900,1.8259,1.4472,1.8259
2000,1.7514,1.3857,1.7514
2100,1.6831,1.3295,1.6831
2200,1.6202,1.278,1.6202
2300,1.5622,1.2305,1.5622
2400,1.5084,1.1867,1.5084
2500,1.4585,1.146,1.4585
2600,1.4119,1.1082,1.4119
2700,1.3684,1.073,1.3684
2800,1.3277,1.04,1.3277
2900,1.2894,1.0091,1.2894
3000,1.2535,0.98016,1.2535
3100,1.2196,0.95289,1.2196
3200,1.1876,0.92718,1.1876
3300,1.1573,0.90291,1.1573
3400,1.1287,0.87994,1.1287
3500,1.1015,0.85818,1.1015
3600,1.0757,0.83754,1.0757
3700,1.0511,0.81792,1.0511
3800,1.0277,0.79926,1.0277
3900,1.0053,0.78147,1.0053
4000,0.98401,0.76451,0.98401
4100,0.96363,0.7483,0.96363
4200,0.94413,0.73281,0.94413
4300,0.92544,0.71799,0.92544
4400,0.90753,0.70379,0.90753
4500,0.89034,0.69017,0.89034
4600,0.87382,0.6771,0.87382
4700,0.85794,0.66454,0.85794
4800,0.84267,0.65247,0.84267
4900,0.82796,0.64085,0.82796
5000,0.81378,0.62967,0.81378
