E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
880,1.7819,1.216,1.7819
890,1.7671,1.205,1.7671
900,1.7526,1.1942,1.7526
910,1.7383,1.1836,1.7383
920,1.7242,1.1732,1.7242
930,1.7104,1.163,1.7104
940,1.6969,1.153,1.6969
950,1.6835,1.1432,1.6835
960,1.6704,1.1336,1.6704
970,1.6575,1.1241,1.6575
980,1.6448,1.1148,1.6448
990,1.6323,1.1057,1.6323
1000,1.62,1.0967,1.62
1100,1.5072,1.0147,1.5072
1200,1.41,0.94483,1.41
1300,1.3253,0.88448,1.3253
1400,1.2508,0.83182,1.2508
1500,1.1847,0.78543,1.1847
1600,1.1256,0.74424,1.1256
1700,1.0725,0.7074,1.0725
1800,1.0245,0.67425,1.0245
1900,0.9809,0.64425,0.9809
2000,0.94106,0.61696,0.94106
2100,0.90451,0.59203,0.90451
2200,0.87088,0.56915,0.87088
2300,0.8398,0.54808,0.8398
2400,0.811,0.52861,0.811
2500,0.78423,0.51055,0.78423
2600,0.75928,0.49376,0.75928
2700,0.73596,0.47811,0.73596
2800,0.71412,0.46348,0.71412
2900,0.69362,0.44977,0.69362
3000,0.67433,0.43689,0.67433
3100,0.65615,0.42478,0.65615
3200,0.63898,0.41336,0.63898
3300,0.62275,0.40258,0.62275
3400,0.60737,0.39237,0.60737
3500,0.59277,0.38271,0.59277
3600,0.5789,0.37353,0.5789
3700,0.56571,0.36481,0.56571
3800,0.55314,0.35652,0.55314
3900,0.54115,0.34861,0.54115
4000,0.5297,0.34107,0.5297
4100,0.51875,0.33387,0.51875
4200,0.50827,0.32698,0.50827
4300,0.49824,0.32039,0.49824
4400,0.48861,0.31408,0.48861
4500,0.47937,0.30802,0.47937
4600,0.4705,0.30221,0.4705
4700,0.46197,0.29662,0.46197
4800,0.45376,0.29125,0.45376
4900,0.44585,0.28609,0.44585
5000,0.43823,0.28111,0.43823
