E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
1900,5.2921,3.1373,5.2921
2000,5.0848,3.0058,5.0848
2100,4.8941,2.8854,4.8941
2200,4.718,2.7749,4.718
2300,4.555,2.673,4.555
2400,4.4035,2.5788,4.4035
2500,4.2624,2.4913,4.2624
2600,4.1307,2.4099,4.1307
2700,4.0073,2.334,4.0073
2800,3.8915,2.263,3.8915
2900,3.7827,2.1964,3.7827
3000,3.6801,2.1339,3.6801
3100,3.5834,2.075,3.5834
3200,3.4918,2.0195,3.4918
3300,3.4052,1.967,3.4052
3400,3.323,1.9174,3.323
3500,3.2449,1.8703,3.2449
3600,3.1706,1.8257,3.1706
3700,3.0999,1.7832,3.0999
3800,3.0324,1.7428,3.0324
3900,2.968,1.7043,2.968
4000,2.9065,1.6675,2.9065
4100,2.8476,1.6324,2.8476
4200,2.7912,1.5988,2.7912
4300,2.7371,1.5667,2.7371
4400,2.6852,1.5359,2.6852
4500,2.6353,1.5063,2.6353
4600,2.5874,1.478,2.5874
4700,2.5413,1.4507,2.5413
4800,2.4969,1.4245,2.4969
4900,2.4542,1.3993,2.4542
5000,2.4129,1.375,2.4129
