E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
400,3.3404,3.0301,3.3404
410,3.2869,2.9754,3.2869
420,3.2352,2.9229,3.2352
430,3.1852,2.8722,3.1852
440,3.1368,2.8234,3.1368
450,3.0899,2.7763,3.0899
460,3.0445,2.7308,3.0445
470,3.0005,2.6869,3.0005
480,2.9578,2.6444,2.9578
490,2.9163,2.6034,2.9163
500,2.8761,2.5637,2.8761
510,2.8371,2.5252,2.8371
520,2.7991,2.488,2.7991
530,2.7623,2.4519,2.7623
540,2.7264,2.4169,2.7264
550,2.6915,2.3829,2.6915
560,2.6576,2.35,2.6576
570,2.6245,2.318,2.6245
580,2.5924,2.2869,2.5924
590,2.561,2.2567,2.561
600,2.5305,2.2273,2.5305
610,2.5007,2.1987,2.5007
620,2.4717,2.1709,2.4717
630,2.4433,2.1439,2.4433
640,2.4157,2.1175,2.4157
650,2.3887,2.0919,2.3887
660,2.3624,2.0669,2.3624
670,2.3366,2.0425,2.3366
680,2.3115,2.0187,2.3115
690,2.2869,1.9955,2.2869
700,2.2629,1.9729,2.2629
710,2.2394,1.9508,2.2394
720,2.2165,1.9292,2.2165
730,2.194,1.9081,2.194
740,2.172,1.8876,2.172
750,2.1505,1.8674,2.1505
760,2.1294,1.8478,2.1294
770,2.1088,1.8286,2.1088
780,2.0886,1.8097,2.0886
790,2.0688,1.7914,2.0688
800,2.0494,1.7734,2.0494
810,2.0304,1.7557,2.0304
820,2.0118,1.7385,2.0118
830,1.9935,1.7216,1.9935
840,1.9756,1.7051,1.9756
850,1.958,1.6888,1.958
860,1.9407,1.673,1.9407
870,1.9238,1.6574,1.9238
880,1.9072,1.6421,1.9072
890,1.8909,1.6272,1.8909
900,1.8749,1.6125,1.8749
910,1.8591,1.5981,1.8591
920,1.8437,1.584,1.8437
930,1.8285,1.5701,1.8285
940,1.8136,1.5565,1.8136
950,1.799,1.5432,1.799
960,1.7846,1.53,1.7846
970,1.7704,1.5172,1.7704
980,1.7565,1.5045,1.7565
990,1.7428,1.4921,1.7428
1000,1.7294,1.4799,1.7294
1100,1.6061,1.3686,1.6061
1200,1.5003,1.2738,1.5003
1300,1.4083,1.192,1.4083
1400,1.3277,1.1206,1.3277
1500,1.2563,1.0578,1.2563
1600,1.1927,1.0021,1.1927
1700,1.1355,0.95228,1.1355
1800,1.084,0.90747,1.084
1900,1.0372,0.86693,1.0372
2000,0.9945,0.83006,0.9945
2100,0.9554,0.79639,0.9554
2200,0.91945,0.7655,0.91945
2300,0.88627,0.73706,0.88627
2400,0.85554,0.71078,0.85554
2500,0.82701,0.68643,0.82701
2600,0.80043,0.66378,0.80043
2700,0.77561,0.64267,0.77561
2800,0.75238,0.62294,0.75238
2900,0.73058,0.60446,0.73058
3000,0.71008,0.58711,0.71008
3100,0.69078,0.57078,0.69078
3200,0.67256,0.5554,0.67256
3300,0.65533,0.54087,0.65533
3400,0.63902,0.52712,0.63902
3500,0.62354,0.5141,0.62354
3600,0.60885,0.50174,0.60885
3700,0.59487,0.49,0.59487
3800,0.58156,0.47884,0.58156
3900,0.56887,0.46819,0.56887
4000,0.55675,0.45804,0.55675
4100,0.54517,0.44835,0.54517
4200,0.53409,0.43908,0.53409
4300,0.52348,0.43021,0.52348
4400,0.5133,0.42171,0.5133
4500,0.50354,0.41356,0.50354
4600,0.49417,0.40574,0.49417
4700,0.48515,0.39823,0.48515
4800,0.47648,0.39101,0.47648
4900,0.46814,0.38405,0.46814
5000,0.46009,0.37736,0.46009
