E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
610,6.6777,4.2669,6.6777
620,6.6107,4.2159,6.6107
630,6.5451,4.1662,6.5451
640,6.4809,4.1178,6.4809
650,6.4179,4.0705,6.4179
660,6.3562,4.0243,6.3562
670,6.2957,3.9792,6.2957
680,6.2364,3.9353,6.2364
690,6.1783,3.8923,6.1783
700,6.1213,3.8504,6.1213
710,6.0653,3.8093,6.0653
720,6.0105,3.7693,6.0105
730,5.9567,3.73,5.9567
740,5.9039,3.6917,5.9039
750,5.852,3.6542,5.852
760,5.8011,3.6174,5.8011
770,5.7511,3.5815,5.7511
780,5.7021,3.5463,5.7021
790,5.6539,3.5118,5.6539
800,5.6065,3.478,5.6065
810,5.56,3.4449,5.56
820,5.5143,3.4125,5.5143
830,5.4694,3.3807,5.4694
840,5.4253,3.3495,5.4253
850,5.3819,3.319,5.3819
860,5.3392,3.289,5.3392
870,5.2972,3.2596,5.2972
880,5.256,3.2307,5.256
890,5.2154,3.2024,5.2154
900,5.1754,3.1746,5.1754
910,5.1362,3.1473,5.1362
920,5.0975,3.1205,5.0975
930,5.0594,3.0942,5.0594
940,5.022,3.0684,5.022
950,4.9851,3.043,4.9851
960,4.9488,3.018,4.9488
970,4.9131,2.9935,4.9131
980,4.8779,2.9694,4.8779
990,4.8432,2.9457,4.8432
1000,4.8091,2.9224,4.8091
1100,4.4939,2.7094,4.4939
1200,4.2196,2.5268,4.2196
1300,3.9788,2.3687,3.9788
1400,3.7655,2.2302,3.7655
1500,3.5753,2.1078,3.5753
1600,3.4045,1.999,3.4045
1700,3.2502,1.9014,3.2502
1800,3.1102,1.8135,3.1102
1900,2.9824,1.7338,2.9824
2000,2.8654,1.6612,2.8654
2100,2.7577,1.5948,2.7577
2200,2.6584,1.5337,2.6584
2300,2.5664,1.4775,2.5664
2400,2.4809,1.4255,2.4809
2500,2.4013,1.3772,2.4013
2600,2.327,1.3322,2.327
2700,2.2574,1.2903,2.2574
2800,2.1921,1.2511,2.1921
2900,2.1307,1.2143,2.1307
3000,2.0729,1.1798,2.0729
3100,2.0183,1.1473,2.0183
3200,1.9667,1.1166,1.9667
3300,1.9179,1.0876,1.9179
3400,1.8715,1.0602,1.8715
3500,1.8275,1.0342,1.8275
3600,1.7856,1.0095,1.7856
3700,1.7458,0.98609,1.7458
3800,1.7077,0.96376,1.7077
3900,1.6714,0.94248,1.6714
4000,1.6367,0.92217,1.6367
4100,1.6035,0.90277,1.6035
4200,1.5717,0.88422,1.5717
4300,1.5413,0.86645,1.5413
4400,1.512,0.84943,1.512
4500,1.4839,0.83311,1.4839
4600,1.4569,0.81743,1.4569
4700,1.4309,0.80237,1.4309
4800,1.4059,0.78789,1.4059
4900,1.3818,0.77394,1.3818
5000,1.3586,0.76052,1.3586
