E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
150,7.4571,6.0359,7.3403
160,7.3766,5.898,7.3
170,7.2885,5.7603,7.239
180,7.195,5.6244,7.1636
190,7.098,5.4915,7.0782
200,6.999,5.3622,6.9867
210,6.899,5.2368,6.8913
220,6.7988,5.1157,6.7941
230,6.6991,4.9989,6.6961
240,6.6002,4.8864,6.5983
250,6.5025,4.7782,6.5014
260,6.4063,4.6741,6.4056
270,6.3118,4.574,6.3114
280,6.2191,4.4778,6.2189
290,6.1284,4.3855,6.1282
300,6.0396,4.2967,6.0395
310,5.9528,4.2113,5.9527
320,5.868,4.1292,5.8679
330,5.7852,4.0502,5.7851
340,5.7044,3.9741,5.7044
350,5.6255,3.9008,5.6255
360,5.5486,3.8301,5.5486
370,5.4737,3.762,5.4736
380,5.4005,3.6963,5.4005
390,5.3292,3.6328,5.3292
400,5.2596,3.5715,5.2596
410,5.1918,3.5124,5.1918
420,5.1256,3.4551,5.1256
430,5.0611,3.3998,5.0611
440,4.9981,3.3462,4.9981
450,4.9366,3.2944,4.9366
460,4.8767,3.2442,4.8767
470,4.8182,3.1955,4.8182
480,4.761,3.1484,4.761
490,4.7052,3.1026,4.7052
500,4.6507,3.0583,4.6507
510,4.5975,3.0152,4.5975
520,4.5455,2.9733,4.5455
530,4.4947,2.9327,4.4947
540,4.4451,2.8932,4.4451
550,4.3965,2.8548,4.3965
560,4.349,2.8174,4.349
570,4.3026,2.7811,4.3026
580,4.2572,2.7457,4.2572
590,4.2128,2.7113,4.2128
600,4.1693,2.6777,4.1693
610,4.1267,2.645,4.1267
620,4.0851,2.6132,4.0851
630,4.0443,2.5821,4.0443
640,4.0043,2.5518,4.0043
650,3.9652,2.5223,3.9652
660,3.9268,2.4934,3.9268
670,3.8892,2.4653,3.8892
680,3.8524,2.4378,3.8524
690,3.8163,2.4109,3.8163
700,3.7809,2.3847,3.7809
710,3.7462,2.3591,3.7462
720,3.7121,2.3341,3.7121
730,3.6787,2.3096,3.6787
740,3.6459,2.2856,3.6459
750,3.6137,2.2622,3.6137
760,3.5821,2.2393,3.5821
770,3.5511,2.2168,3.5511
780,3.5207,2.1949,3.5207
790,3.4908,2.1734,3.4908
800,3.4614,2.1523,3.4614
810,3.4326,2.1316,3.4326
820,3.4042,2.1114,3.4042
830,3.3764,2.0916,3.3764
840,3.349,2.0722,3.349
850,3.3221,2.0531,3.3221
860,3.2956,2.0344,3.2956
870,3.2696,2.0161,3.2696
880,3.244,1.9981,3.244
890,3.2189,1.9805,3.2189
900,3.1941,1.9632,3.1941
910,3.1698,1.9462,3.1698
920,3.1458,1.9295,3.1458
930,3.1223,1.9131,3.1223
940,3.0991,1.897,3.0991
950,3.0762,1.8812,3.0762
960,3.0537,1.8656,3.0537
970,3.0316,1.8504,3.0316
980,3.0098,1.8354,3.0098
990,2.9883,1.8206,2.9883
1000,2.9672,1.8061,2.9672
1100,2.772,1.6736,2.772
1200,2.6023,1.5602,2.6023
1300,2.4534,1.4619,2.4534
1400,2.3215,1.376,2.3215
1500,2.2039,1.3001,2.2039
1600,2.0984,1.2326,2.0984
1700,2.0031,1.1722,2.0031
1800,1.9166,1.1177,1.9166
1900,1.8377,1.0683,1.8377
2000,1.7655,1.0234,1.7655
2100,1.699,0.98229,1.699
2200,1.6377,0.94455,1.6377
2300,1.5809,0.90976,1.5809
2400,1.5282,0.87759,1.5282
2500,1.4791,0.84775,1.4791
2600,1.4332,0.81998,1.4332
2700,1.3903,0.79408,1.3903
2800,1.35,0.76986,1.35
2900,1.3122,0.74716,1.3122
3000,1.2765,0.72583,1.2765
3100,1.2428,0.70576,1.2428
3200,1.211,0.68683,1.211
3300,1.1809,0.66895,1.1809
3400,1.1523,0.65202,1.1523
3500,1.1252,0.63599,1.1252
3600,1.0994,0.62076,1.0994
3700,1.0748,0.60629,1.0748
3800,1.0513,0.59252,1.0513
3900,1.029,0.5794,1.029
4000,1.0076,0.56688,1.0076
4100,0.98711,0.55492,0.98711
4200,0.96752,0.54348,0.96752
4300,0.94873,0.53253,0.94873
4400,0.93071,0.52204,0.93071
4500,0.9134,0.51198,0.9134
4600,0.89676,0.50232,0.89676
4700,0.88075,0.49304,0.88075
4800,0.86534,0.48411,0.86534
4900,0.85049,0.47552,0.85049
5000,0.83617,0.46725,0.83617
