E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
86,7.1049,7.4511,7.2191
88,7.0879,7.4195,7.1904
90,7.0692,7.3862,7.1609
92,7.049,7.3514,7.1307
94,7.0275,7.3152,7.1
96,7.0047,7.2778,7.0688
98,6.981,7.2395,7.0373
100,6.9562,7.2003,7.0056
110,6.8214,6.9954,6.8452
120,6.6748,6.7839,6.6846
130,6.5228,6.573,6.5257
140,6.3695,6.3667,6.3694
150,6.2175,6.1674,6.2163
160,6.0684,5.9763,6.067
170,5.9232,5.7939,5.922
180,5.7826,5.6203,5.7816
190,5.6468,5.4555,5.6461
200,5.5161,5.2991,5.5156
210,5.3904,5.1506,5.39
220,5.2696,5.0098,5.2693
230,5.1536,4.8761,5.1534
240,5.0423,4.7492,5.0422
250,4.9354,4.6286,4.9353
260,4.8328,4.5138,4.8328
270,4.7343,4.4047,4.7343
280,4.6397,4.3006,4.6396
290,4.5487,4.2018,4.5487
300,4.4613,4.1076,4.4613
310,4.3772,4.0176,4.3772
320,4.2963,3.9316,4.2963
330,4.2183,3.8493,4.2183
340,4.1432,3.7705,4.1432
350,4.0708,3.695,4.0708
360,4.001,3.6226,4.001
370,3.9337,3.553,3.9337
380,3.8686,3.4862,3.8686
390,3.8058,3.422,3.8058
400,3.745,3.3602,3.745
410,3.6863,3.3007,3.6863
420,3.6294,3.2434,3.6294
430,3.5744,3.1881,3.5744
440,3.5211,3.1348,3.5211
450,3.4694,3.0833,3.4694
460,3.4193,3.0336,3.4193
470,3.3707,2.9855,3.3707
480,3.3236,2.939,3.3236
490,3.2778,2.894,3.2778
500,3.2334,2.8505,3.2334
510,3.1902,2.8083,3.1902
520,3.1482,2.7674,3.1482
530,3.1074,2.7277,3.1074
540,3.0677,2.6893,3.0677
550,3.029,2.6519,3.029
560,2.9914,2.6157,2.9914
570,2.9547,2.5805,2.9547
580,2.919,2.5462,2.919
590,2.8842,2.513,2.8842
600,2.8503,2.4806,2.8503
610,2.8172,2.4491,2.8172
620,2.785,2.4184,2.785
630,2.7535,2.3886,2.7535
640,2.7227,2.3595,2.7227
650,2.6927,2.3311,2.6927
660,2.6634,2.3035,2.6634
670,2.6347,2.2766,2.6347
680,2.6067,2.2503,2.6067
690,2.5794,2.2246,2.5794
700,2.5526,2.1996,2.5526
710,2.5264,2.1752,2.5264
720,2.5008,2.1513,2.5008
730,2.4758,2.128,2.4758
740,2.4512,2.1052,2.4512
750,2.4272,2.0829,2.4272
760,2.4037,2.0611,2.4037
770,2.3807,2.0398,2.3807
780,2.3581,2.019,2.3581
790,2.336,1.9986,2.336
800,2.3143,1.9787,2.3143
810,2.2931,1.9591,2.2931
820,2.2722,1.94,2.2722
830,2.2518,1.9212,2.2518
840,2.2318,1.9029,2.2318
850,2.2121,1.8849,2.2121
860,2.1928,1.8673,2.1928
870,2.1739,1.85,2.1739
880,2.1553,1.833,2.1553
890,2.137,1.8164,2.137
900,2.1191,1.8001,2.1191
910,2.1015,1.7841,2.1015
920,2.0842,1.7684,2.0842
930,2.0672,1.753,2.0672
940,2.0505,1.7379,2.0505
950,2.0341,1.7231,2.0341
960,2.0179,1.7085,2.0179
970,2.0021,1.6942,2.0021
980,1.9865,1.6801,1.9865
990,1.9711,1.6663,1.9711
1000,1.956,1.6527,1.956
1100,1.8177,1.5288,1.8177
1200,1.6987,1.4232,1.6987
1300,1.5953,1.3319,1.5953
1400,1.5045,1.2523,1.5045
1500,1.424,1.1822,1.424
1600,1.3523,1.1199,1.3523
1700,1.2878,1.0643,1.2878
1800,1.2296,1.0142,1.2296
1900,1.1768,0.96883,1.1768
2000,1.1285,0.9276,1.1285
2100,1.0844,0.88993,1.0844
2200,1.0437,0.85538,1.0437
2300,1.0062,0.82355,1.0062
2400,0.9714,0.79414,0.9714
2500,0.93911,0.76688,0.93911
2600,0.90902,0.74153,0.90902
2700,0.88092,0.7179,0.88092
2800,0.8546,0.69582,0.8546
2900,0.82991,0.67513,0.82991
3000,0.80669,0.6557,0.80669
3100,0.78481,0.63742,0.78481
3200,0.76416,0.62019,0.76416
3300,0.74464,0.60393,0.74464
3400,0.72614,0.58854,0.72614
3500,0.7086,0.57396,0.7086
3600,0.69194,0.56013,0.69194
3700,0.67608,0.54698,0.67608
3800,0.66099,0.53448,0.66099
3900,0.64659,0.52256,0.64659
4000,0.63284,0.5112,0.63284
4100,0.6197,0.50034,0.6197
4200,0.60713,0.48997,0.60713
4300,0.59509,0.48004,0.59509
4400,0.58354,0.47052,0.58354
4500,0.57246,0.4614,0.57246
4600,0.56182,0.45265,0.56182
4700,0.55159,0.44424,0.55159
4800,0.54175,0.43615,0.54175
4900,0.53227,0.42837,0.53227
5000,0.52314,0.42088,0.52314
