E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
1300,3.5094,2.9681,3.5094
1400,3.3086,2.7903,3.3086
1500,3.1308,2.6338,3.1308
1600,2.9724,2.4948,2.9724
1700,2.8301,2.3707,2.8301
1800,2.7017,2.259,2.7017
1900,2.5851,2.1579,2.5851
2000,2.4787,2.066,2.4787
2100,2.3813,1.9821,2.3813
2200,2.2917,1.9051,2.2917
2300,2.2091,1.8342,2.2091
2400,2.1325,1.7687,2.1325
2500,2.0614,1.708,2.0614
2600,1.9951,1.6515,1.9951
2700,1.9333,1.5989,1.9333
2800,1.8754,1.5498,1.8754
2900,1.821,1.5037,1.821
3000,1.77,1.4605,1.77
3100,1.7218,1.4198,1.7218
3200,1.6764,1.3814,1.6764
3300,1.6335,1.3452,1.6335
3400,1.5928,1.311,1.5928
3500,1.5543,1.2785,1.5543
3600,1.5176,1.2478,1.5176
3700,1.4828,1.2185,1.4828
3800,1.4496,1.1907,1.4496
3900,1.418,1.1642,1.418
4000,1.3878,1.1389,1.3878
4100,1.3589,1.1147,1.3589
4200,1.3313,1.0916,1.3313
4300,1.3048,1.0695,1.3048
4400,1.2794,1.0484,1.2794
4500,1.2551,1.0281,1.2551
4600,1.2317,1.0086,1.2317
4700,1.2093,0.98988,1.2093
4800,1.1877,0.97189,1.1877
4900,1.1668,0.95458,1.1668
5000,1.1468,0.93791,1.1468
