E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
280,5.3326,5.2462,5.3326
290,5.2266,5.1243,5.2266
300,5.1249,5.0081,5.1249
310,5.027,4.8973,5.027
320,4.9329,4.7913,4.9329
330,4.8424,4.6901,4.8424
340,4.7552,4.5931,4.7552
350,4.6712,4.5003,4.6712
360,4.5903,4.4112,4.5903
370,4.5122,4.3258,4.5122
380,4.4368,4.2438,4.4368
390,4.364,4.1649,4.364
400,4.2937,4.0891,4.2937
410,4.2257,4.0161,4.2257
420,4.1599,3.9458,4.1599
430,4.0963,3.878,4.0963
440,4.0347,3.8127,4.0347
450,3.975,3.7496,3.975
460,3.9171,3.6887,3.9171
470,3.861,3.6298,3.861
480,3.8066,3.5729,3.8066
490,3.7538,3.5179,3.7538
500,3.7025,3.4646,3.7025
510,3.6527,3.413,3.6527
520,3.6043,3.363,3.6043
530,3.5572,3.3145,3.5572
540,3.5114,3.2675,3.5114
550,3.4669,3.2218,3.4669
560,3.4235,3.1775,3.4235
570,3.3813,3.1345,3.3813
580,3.3402,3.0927,3.3402
590,3.3001,3.052,3.3001
600,3.261,3.0125,3.261
610,3.223,2.974,3.223
620,3.1858,2.9366,3.1858
630,3.1496,2.9002,3.1496
640,3.1142,2.8647,3.1142
650,3.0797,2.8301,3.0797
660,3.0459,2.7964,3.0459
670,3.013,2.7635,3.013
680,2.9808,2.7315,2.9808
690,2.9493,2.7002,2.9493
700,2.9186,2.6697,2.9186
710,2.8885,2.6399,2.8885
720,2.859,2.6108,2.859
730,2.8303,2.5823,2.8303
740,2.8021,2.5546,2.8021
750,2.7745,2.5274,2.7745
760,2.7475,2.5009,2.7475
770,2.721,2.4749,2.721
780,2.6951,2.4495,2.6951
790,2.6697,2.4247,2.6697
800,2.6448,2.4004,2.6448
810,2.6204,2.3766,2.6204
820,2.5965,2.3533,2.5965
830,2.5731,2.3304,2.5731
840,2.55,2.3081,2.55
850,2.5275,2.2862,2.5275
860,2.5053,2.2647,2.5053
870,2.4836,2.2437,2.4836
880,2.4623,2.2231,2.4623
890,2.4413,2.2028,2.4413
900,2.4208,2.183,2.4208
910,2.4006,2.1635,2.4006
920,2.3807,2.1444,2.3807
930,2.3612,2.1257,2.3612
940,2.3421,2.1073,2.3421
950,2.3232,2.0892,2.3232
960,2.3047,2.0715,2.3047
970,2.2866,2.0541,2.2866
980,2.2687,2.037,2.2687
990,2.2511,2.0201,2.2511
1000,2.2338,2.0036,2.2338
1100,2.0752,1.853,2.0752
1200,1.939,1.7246,1.939
1300,1.8206,1.6138,1.8206
1400,1.7167,1.5171,1.7167
1500,1.6247,1.432,1.6247
1600,1.5426,1.3564,1.5426
1700,1.4689,1.2888,1.4689
1800,1.4024,1.2281,1.4024
1900,1.342,1.1731,1.342
2000,1.2869,1.1231,1.2869
2100,1.2364,1.0774,1.2364
2200,1.1899,1.0355,1.1899
2300,1.1471,0.99691,1.1471
2400,1.1074,0.96127,1.1074
2500,1.0705,0.92823,1.0705
2600,1.0362,0.89751,1.0362
2700,1.0041,0.86888,1.0041
2800,0.97404,0.84212,0.97404
2900,0.94586,0.81705,0.94586
3000,0.91936,0.79351,0.91936
3100,0.89439,0.77137,0.89439
3200,0.87083,0.75051,0.87083
3300,0.84855,0.7308,0.84855
3400,0.82745,0.71216,0.82745
3500,0.80744,0.69451,0.80744
3600,0.78843,0.67776,0.78843
3700,0.77034,0.66184,0.77034
3800,0.75312,0.64669,0.75312
3900,0.7367,0.63227,0.7367
4000,0.72102,0.6185,0.72102
4100,0.70603,0.60536,0.70603
4200,0.6917,0.5928,0.6917
4300,0.67796,0.58078,0.67796
4400,0.6648,0.56926,0.6648
4500,0.65216,0.55822,0.65216
4600,0.64003,0.54762,0.64003
4700,0.62836,0.53744,0.62836
4800,0.61714,0.52765,0.61714
4900,0.60633,0.51823,0.60633
5000,0.59592,0.50917,0.59592
