E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
2300,1.7674,1.4645,1.7674
2400,1.7062,1.4123,1.7062
2500,1.6493,1.3638,1.6493
2600,1.5963,1.3188,1.5963
2700,1.5468,1.2768,1.5468
2800,1.5004,1.2375,1.5004
2900,1.457,1.2008,1.457
3000,1.4161,1.1663,1.4161
3100,1.3776,1.1338,1.3776
3200,1.3412,1.1032,1.3412
3300,1.3069,1.0743,1.3069
3400,1.2743,1.0469,1.2743
3500,1.2435,1.021,1.2435
3600,1.2142,0.99645,1.2142
3700,1.1863,0.9731,1.1863
3800,1.1597,0.95088,1.1597
3900,1.1344,0.92971,1.1344
4000,1.1102,0.90952,1.1102
4100,1.0871,0.89024,1.0871
4200,1.065,0.87181,1.065
4300,1.0439,0.85416,1.0439
4400,1.0236,0.83726,1.0236
4500,1.0041,0.82106,1.0041
4600,0.9854,0.8055,0.9854
4700,0.96742,0.79056,0.96742
4800,0.95012,0.77619,0.95012
4900,0.93347,0.76237,0.93347
5000,0.91743,0.74906,0.91743
