E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
740,1.2325,1.0593,1.2325
750,1.2202,1.048,1.2202
760,1.2083,1.037,1.2083
770,1.1965,1.0262,1.1965
780,1.185,1.0157,1.185
790,1.1738,1.0054,1.1738
800,1.1628,0.99533,1.1628
810,1.152,0.98547,1.152
820,1.1414,0.97581,1.1414
830,1.131,0.96635,1.131
840,1.1208,0.95709,1.1208
850,1.1108,0.94802,1.1108
860,1.101,0.93912,1.101
870,1.0914,0.93041,1.0914
880,1.0819,0.92186,1.0819
890,1.0727,0.91348,1.0727
900,1.0636,0.90527,1.0636
910,1.0546,0.89721,1.0546
920,1.0459,0.8893,1.0459
930,1.0372,0.88154,1.0372
940,1.0288,0.87392,1.0288
950,1.0205,0.86644,1.0205
960,1.0123,0.8591,1.0123
970,1.0042,0.85189,1.0042
980,0.99633,0.84481,0.99633
990,0.98856,0.83785,0.98856
1000,0.98092,0.83102,0.98092
1100,0.91091,0.76869,0.91091
1200,0.85081,0.71558,0.85081
1300,0.79861,0.66975,0.79861
1400,0.75283,0.62978,0.75283
1500,0.71232,0.59459,0.71232
1600,0.67621,0.56335,0.67621
1700,0.64381,0.53542,0.64381
1800,0.61455,0.51029,0.61455
1900,0.588,0.48756,0.588
2000,0.56379,0.46689,0.56379
2100,0.54161,0.448,0.54161
2200,0.52122,0.43068,0.52122
2300,0.5024,0.41472,0.5024
2400,0.48498,0.39998,0.48498
2500,0.4688,0.38631,0.4688
2600,0.45372,0.37361,0.45372
2700,0.43965,0.36176,0.43965
2800,0.42647,0.35068,0.42647
2900,0.41411,0.34031,0.41411
3000,0.40249,0.33057,0.40249
3100,0.39155,0.3214,0.39155
3200,0.38122,0.31276,0.38122
3300,0.37145,0.30461,0.37145
3400,0.3622,0.29689,0.3622
3500,0.35343,0.28957,0.35343
3600,0.3451,0.28263,0.3451
3700,0.33717,0.27604,0.33717
3800,0.32963,0.26976,0.32963
3900,0.32243,0.26379,0.32243
4000,0.31556,0.25808,0.31556
4100,0.309,0.25264,0.309
4200,0.30271,0.24743,0.30271
4300,0.2967,0.24244,0.2967
4400,0.29093,0.23767,0.29093
4500,0.2854,0.23309,0.2854
4600,0.28008,0.22869,0.28008
4700,0.27497,0.22447,0.27497
4800,0.27006,0.22041,0.27006
4900,0.26533,0.2165,0.26533
5000,0.26077,0.21274,0.26077
