E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
500,4.7628,3.8273,4.7628
510,4.7,3.7705,4.7
520,4.6389,3.7155,4.6389
530,4.5795,3.6622,4.5795
540,4.5217,3.6105,4.5217
550,4.4654,3.5604,4.4654
560,4.4106,3.5117,4.4106
570,4.3572,3.4643,4.3572
580,4.3051,3.4184,4.3051
590,4.2543,3.3737,4.2543
600,4.2049,3.3302,4.2049
610,4.1566,3.2879,4.1566
620,4.1094,3.2467,4.1094
630,4.0635,3.2067,4.0635
640,4.0185,3.1676,4.0185
650,3.9747,3.1296,3.9747
660,3.9318,3.0925,3.9318
670,3.8899,3.0563,3.8899
680,3.849,3.0211,3.849
690,3.809,2.9866,3.809
700,3.7698,2.9531,3.7698
710,3.7315,2.9203,3.7315
720,3.694,2.8882,3.694
730,3.6573,2.8569,3.6573
740,3.6214,2.8264,3.6214
750,3.5862,2.7965,3.5862
760,3.5518,2.7673,3.5518
770,3.518,2.7387,3.518
780,3.4849,2.7108,3.4849
790,3.4525,2.6834,3.4525
800,3.4207,2.6566,3.4207
810,3.3896,2.6304,3.3896
820,3.359,2.6048,3.359
830,3.3291,2.5796,3.3291
840,3.2996,2.555,3.2996
850,3.2708,2.5309,3.2708
860,3.2425,2.5073,3.2425
870,3.2147,2.4841,3.2147
880,3.1874,2.4614,3.1874
890,3.1606,2.4391,3.1606
900,3.1342,2.4172,3.1342
910,3.1084,2.3958,3.1084
920,3.0829,2.3747,3.0829
930,3.058,2.3541,3.058
940,3.0334,2.3338,3.0334
950,3.0093,2.3139,3.0093
960,2.9856,2.2944,2.9856
970,2.9623,2.2752,2.9623
980,2.9393,2.2563,2.9393
990,2.9168,2.2378,2.9168
1000,2.8946,2.2196,2.8946
1100,2.691,2.0535,2.691
1200,2.5159,1.9119,2.5159
1300,2.3634,1.7897,2.3634
1400,2.2295,1.6829,2.2295
1500,2.1108,1.5889,2.1108
1600,2.0048,1.5055,2.0048
1700,1.9096,1.4309,1.9096
1800,1.8236,1.3637,1.8236
1900,1.7455,1.3029,1.7455
2000,1.6742,1.2476,1.6742
2100,1.6088,1.1971,1.6088
2200,1.5486,1.1508,1.5486
2300,1.4931,1.1081,1.4931
2400,1.4416,1.0686,1.4416
2500,1.3938,1.0321,1.3938
2600,1.3493,0.99807,1.3493
2700,1.3077,0.96637,1.3077
2800,1.2687,0.93674,1.2687
2900,1.2321,0.90897,1.2321
3000,1.1977,0.8829,1.1977
3100,1.1653,0.85837,1.1653
3200,1.1347,0.83525,1.1347
3300,1.1057,0.81341,1.1057
3400,1.0783,0.79276,1.0783
3500,1.0523,0.77319,1.0523
3600,1.0276,0.75461,1.0276
3700,1.0041,0.73696,1.0041
3800,0.98173,0.72017,0.98173
3900,0.96037,0.70417,0.96037
4000,0.93999,0.68891,0.93999
4100,0.9205,0.67433,0.9205
4200,0.90185,0.66039,0.90185
4300,0.88399,0.64706,0.88399
4400,0.86686,0.63428,0.86686
4500,0.85042,0.62202,0.85042
4600,0.83464,0.61026,0.83464
4700,0.81946,0.59896,0.81946
4800,0.80485,0.5881,0.80485
4900,0.79079,0.57764,0.79079
5000,0.77724,0.56757,0.77724
