E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
180,9.8916,9.8037,9.8915
190,9.652,9.5054,9.6519
200,9.4218,9.2235,9.4217
210,9.201,8.9569,9.2009
220,8.9893,8.7047,8.9892
230,8.7864,8.4661,8.7864
240,8.592,8.2399,8.592
250,8.4056,8.0255,8.4056
260,8.227,7.822,8.227
270,8.0557,7.6287,8.0557
280,7.8914,7.445,7.8914
290,7.7336,7.2705,7.7336
300,7.5821,7.1043,7.5821
310,7.4366,6.9458,7.4366
320,7.2966,6.7944,7.2966
330,7.1619,6.6498,7.1619
340,7.0323,6.5114,7.0323
350,6.9074,6.3789,6.9074
360,6.7871,6.252,6.7871
370,6.671,6.1302,6.671
380,6.559,6.0133,6.559
390,6.4509,5.901,6.4509
400,6.3464,5.793,6.3464
410,6.2454,5.6891,6.2454
420,6.1478,5.589,6.1478
430,6.0533,5.4926,6.0533
440,5.9618,5.3997,5.9618
450,5.8733,5.31,5.8733
460,5.7874,5.2234,5.7874
470,5.7042,5.1397,5.7042
480,5.6234,5.0588,5.6234
490,5.5451,4.9806,5.5451
500,5.469,4.9049,5.469
510,5.3951,4.8316,5.3951
520,5.3233,4.7606,5.3233
530,5.2535,4.6917,5.2535
540,5.1857,4.625,5.1857
550,5.1196,4.5602,5.1196
560,5.0554,4.4973,5.0554
570,4.9928,4.4363,4.9928
580,4.9318,4.3769,4.9318
590,4.8725,4.3193,4.8725
600,4.8146,4.2632,4.8146
610,4.7582,4.2087,4.7582
620,4.7032,4.1556,4.7032
630,4.6495,4.1039,4.6495
640,4.5971,4.0536,4.5971
650,4.5459,4.0045,4.5459
660,4.496,3.9568,4.496
670,4.4472,3.9102,4.4472
680,4.3995,3.8647,4.3995
690,4.3529,3.8204,4.3529
700,4.3074,3.7771,4.3074
710,4.2628,3.7349,4.2628
720,4.2193,3.6937,4.2193
730,4.1767,3.6534,4.1767
740,4.1349,3.6141,4.1349
750,4.0941,3.5756,4.0941
760,4.0541,3.538,4.0541
770,4.015,3.5012,4.015
780,3.9766,3.4653,3.9766
790,3.9391,3.4301,3.9391
800,3.9022,3.3957,3.9022
810,3.8662,3.362,3.8662
820,3.8308,3.329,3.8308
830,3.7961,3.2966,3.7961
840,3.762,3.265,3.762
850,3.7287,3.234,3.7287
860,3.6959,3.2036,3.6959
870,3.6638,3.1738,3.6638
880,3.6322,3.1446,3.6322
890,3.6012,3.116,3.6012
900,3.5708,3.0879,3.5708
910,3.5409,3.0603,3.5409
920,3.5116,3.0333,3.5116
930,3.4828,3.0068,3.4828
940,3.4545,2.9807,3.4545
950,3.4266,2.9552,3.4266
960,3.3993,2.9301,3.3993
970,3.3724,2.9054,3.3724
980,3.3459,2.8812,3.3459
990,3.3199,2.8574,3.3199
1000,3.2944,2.8341,3.2944
1100,3.06,2.6209,3.06
1200,2.8588,2.4393,2.8588
1300,2.6838,2.2826,2.6838
1400,2.5304,2.1459,2.5304
1500,2.3945,2.0255,2.3945
1600,2.2734,1.9186,2.2734
1700,2.1646,1.8231,2.1646
1800,2.0664,1.7372,2.0664
1900,1.9773,1.6595,1.9773
2000,1.896,1.5888,1.896
2100,1.8215,1.5243,1.8215
2200,1.753,1.465,1.753
2300,1.6898,1.4105,1.6898
2400,1.6313,1.3601,1.6313
2500,1.5769,1.3134,1.5769
2600,1.5262,1.27,1.5262
2700,1.4789,1.2295,1.4789
2800,1.4346,1.1917,1.4346
2900,1.3931,1.1563,1.3931
3000,1.354,1.123,1.354
3100,1.3172,1.0917,1.3172
3200,1.2825,1.0622,1.2825
3300,1.2496,1.0344,1.2496
3400,1.2185,1.008,1.2185
3500,1.189,0.98306,1.189
3600,1.161,0.95938,1.161
3700,1.1344,0.93687,1.1344
3800,1.109,0.91546,1.109
3900,1.0848,0.89507,1.0848
4000,1.0617,0.87561,1.0617
4100,1.0396,0.85703,1.0396
4200,1.0185,0.83927,1.0185
4300,0.99824,0.82228,0.99824
4400,0.97884,0.80599,0.97884
4500,0.96022,0.79038,0.96022
4600,0.94234,0.77539,0.94234
4700,0.92515,0.761,0.92515
4800,0.90862,0.74716,0.90862
4900,0.8927,0.73384,0.8927
5000,0.87736,0.72102,0.87736
