E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
3200,0.47707,0.40852,0.47707
3300,0.46486,0.3978,0.46486
3400,0.45331,0.38766,0.45331
3500,0.44234,0.37806,0.44234
3600,0.43193,0.36895,0.43193
3700,0.42203,0.36029,0.42203
3800,0.41259,0.35206,0.41259
3900,0.4036,0.34421,0.4036
4000,0.39501,0.33673,0.39501
4100,0.3868,0.32958,0.3868
4200,0.37895,0.32275,0.37895
4300,0.37142,0.31621,0.37142
4400,0.36421,0.30994,0.36421
4500,0.35729,0.30394,0.35729
4600,0.35064,0.29817,0.35064
4700,0.34425,0.29264,0.34425
4800,0.33811,0.28731,0.33811
4900,0.33219,0.28219,0.33219
5000,0.32648,0.27726,0.32648
