E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
130,4.0768,3.0217,3.8598
140,4.043,2.9522,3.8865
150,4.0015,2.8811,3.892
160,3.9547,2.81,3.8798
170,3.9042,2.7399,3.8538
180,3.8513,2.6713,3.8177
190,3.7969,2.6046,3.7747
200,3.7417,2.5402,3.7271
210,3.6861,2.4781,3.6766
220,3.6308,2.4184,3.6246
230,3.5758,2.361,3.5718
240,3.5215,2.306,3.5189
250,3.4679,2.2531,3.4663
260,3.4154,2.2025,3.4143
270,3.3638,2.1539,3.3631
280,3.3133,2.1073,3.3129
290,3.2639,2.0627,3.2636
300,3.2157,2.0199,3.2155
310,3.1686,1.9789,3.1685
320,3.1227,1.9394,3.1226
330,3.0779,1.9015,3.0778
340,3.0342,1.8651,3.0341
350,2.9916,1.83,2.9916
360,2.9501,1.7963,2.95
370,2.9096,1.7638,2.9096
380,2.8702,1.7325,2.8702
390,2.8318,1.7022,2.8318
400,2.7943,1.6731,2.7943
410,2.7578,1.645,2.7578
420,2.7222,1.6178,2.7222
430,2.6875,1.5915,2.6875
440,2.6537,1.5661,2.6537
450,2.6207,1.5415,2.6207
460,2.5885,1.5177,2.5885
470,2.5571,1.4947,2.5571
480,2.5265,1.4724,2.5265
490,2.4966,1.4507,2.4966
500,2.4674,1.4298,2.4674
510,2.4389,1.4094,2.4389
520,2.411,1.3896,2.411
530,2.3838,1.3705,2.3838
540,2.3573,1.3518,2.3573
550,2.3313,1.3337,2.3313
560,2.3059,1.3161,2.3059
570,2.2811,1.299,2.2811
580,2.2568,1.2823,2.2568
590,2.2331,1.2661,2.2331
600,2.2098,1.2503,2.2098
610,2.1871,1.2349,2.1871
620,2.1648,1.2199,2.1648
630,2.143,1.2053,2.143
640,2.1217,1.191,2.1217
650,2.1008,1.1771,2.1008
660,2.0804,1.1636,2.0804
670,2.0603,1.1503,2.0603
680,2.0407,1.1374,2.0407
690,2.0214,1.1248,2.0214
700,2.0025,1.1125,2.0025
710,1.984,1.1005,1.984
720,1.9658,1.0887,1.9658
730,1.948,1.0772,1.948
740,1.9306,1.066,1.9306
750,1.9134,1.055,1.9134
760,1.8966,1.0442,1.8966
770,1.8801,1.0337,1.8801
780,1.8638,1.0234,1.8638
790,1.8479,1.0133,1.8479
800,1.8323,1.0035,1.8323
810,1.8169,0.99379,1.8169
820,1.8018,0.98431,1.8018
830,1.787,0.97502,1.787
840,1.7724,0.96592,1.7724
850,1.7581,0.957,1.7581
860,1.744,0.94824,1.744
870,1.7302,0.93966,1.7302
880,1.7166,0.93124,1.7166
890,1.7032,0.92298,1.7032
900,1.69,0.91487,1.69
910,1.6771,0.90692,1.6771
920,1.6643,0.89911,1.6643
930,1.6518,0.89144,1.6518
940,1.6395,0.88391,1.6395
950,1.6273,0.87651,1.6273
960,1.6154,0.86924,1.6154
970,1.6036,0.86211,1.6036
980,1.592,0.85509,1.592
990,1.5806,0.8482,1.5806
1000,1.5694,0.84142,1.5694
1100,1.4657,0.77947,1.4657
1200,1.3756,0.72649,1.3756
1300,1.2966,0.68063,1.2966
1400,1.2267,0.64053,1.2267
1500,1.1643,0.60515,1.1643
1600,1.1084,0.57368,1.1084
1700,1.0579,0.54551,1.0579
1800,1.0121,0.52012,1.0121
1900,0.97033,0.49713,0.97033
2000,0.93208,0.4762,0.93208
2100,0.89691,0.45706,0.89691
2200,0.86446,0.43949,0.86446
2300,0.83443,0.42329,0.83443
2400,0.80653,0.40832,0.80653
2500,0.78056,0.39443,0.78056
2600,0.75631,0.3815,0.75631
2700,0.73361,0.36945,0.73361
2800,0.71232,0.35818,0.71232
2900,0.6923,0.34761,0.6923
3000,0.67345,0.33769,0.67345
3100,0.65566,0.32835,0.65566
3200,0.63885,0.31954,0.63885
3300,0.62293,0.31122,0.62293
3400,0.60783,0.30335,0.60783
3500,0.59349,0.29589,0.59349
3600,0.57985,0.2888,0.57985
3700,0.56686,0.28207,0.56686
3800,0.55448,0.27567,0.55448
3900,0.54266,0.26956,0.54266
4000,0.53137,0.26374,0.53137
4100,0.52056,0.25817,0.52056
4200,0.51021,0.25285,0.51021
4300,0.50029,0.24776,0.50029
4400,0.49078,0.24288,0.49078
4500,0.48163,0.2382,0.48163
4600,0.47285,0.23371,0.47285
4700,0.4644,0.22939,0.4644
4800,0.45626,0.22524,0.45626
4900,0.44842,0.22124,0.44842
5000,0.44086,0.2174,0.44086
