E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
2800,1.4437,1.112,1.4437
2900,1.4021,1.0791,1.4021
3000,1.363,1.0481,1.363
3100,1.3262,1.019,1.3262
3200,1.2914,0.99152,1.2914
3300,1.2585,0.96559,1.2585
3400,1.2273,0.94106,1.2273
3500,1.1977,0.91782,1.1977
3600,1.1696,0.89577,1.1696
3700,1.1429,0.87481,1.1429
3800,1.1174,0.85487,1.1174
3900,1.0932,0.83587,1.0932
4000,1.07,0.81775,1.07
4100,1.0478,0.80044,1.0478
4200,1.0266,0.78389,1.0266
4300,1.0063,0.76806,1.0063
4400,0.9868,0.75288,0.9868
4500,0.96811,0.73833,0.96811
4600,0.95015,0.72436,0.95015
4700,0.93288,0.71095,0.93288
4800,0.91627,0.69805,0.91627
4900,0.90028,0.68563,0.90028
5000,0.88486,0.67368,0.88486
