E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
640,4.6022,2.8769,4.6022
650,4.5574,2.8438,4.5574
660,4.5134,2.8115,4.5134
670,4.4704,2.78,4.4704
680,4.4282,2.7492,4.4282
690,4.3868,2.7192,4.3868
700,4.3462,2.6899,4.3462
710,4.3064,2.6612,4.3064
720,4.2674,2.6331,4.2674
730,4.2291,2.6057,4.2291
740,4.1915,2.5789,4.1915
750,4.1546,2.5527,4.1546
760,4.1184,2.527,4.1184
770,4.0828,2.5018,4.0828
780,4.0479,2.4772,4.0479
790,4.0136,2.4531,4.0136
800,3.9799,2.4295,3.9799
810,3.9468,2.4064,3.9468
820,3.9143,2.3837,3.9143
830,3.8824,2.3615,3.8824
840,3.851,2.3397,3.851
850,3.8201,2.3183,3.8201
860,3.7897,2.2973,3.7897
870,3.7599,2.2768,3.7599
880,3.7305,2.2566,3.7305
890,3.7017,2.2368,3.7017
900,3.6733,2.2174,3.6733
910,3.6453,2.1983,3.6453
920,3.6178,2.1796,3.6178
930,3.5908,2.1612,3.5908
940,3.5642,2.1431,3.5642
950,3.538,2.1254,3.538
960,3.5121,2.1079,3.5121
970,3.4867,2.0908,3.4867
980,3.4617,2.0739,3.4617
990,3.4371,2.0574,3.4371
1000,3.4128,2.0411,3.4128
1100,3.1887,1.8922,3.1887
1200,2.9938,1.7646,2.9938
1300,2.8227,1.6541,2.8227
1400,2.6712,1.5573,2.6712
1500,2.5361,1.4718,2.5361
1600,2.4148,1.3958,2.4148
1700,2.3053,1.3276,2.3053
1800,2.2058,1.2662,2.2058
1900,2.1151,1.2105,2.1151
2000,2.032,1.1598,2.032
2100,1.9556,1.1134,1.9556
2200,1.8851,1.0708,1.8851
2300,1.8198,1.0315,1.8198
2400,1.7592,0.99513,1.7592
2500,1.7027,0.9614,1.7027
2600,1.6499,0.93002,1.6499
2700,1.6005,0.90074,1.6005
2800,1.5542,0.87335,1.5542
2900,1.5107,0.84767,1.5107
3000,1.4696,0.82355,1.4696
3100,1.4309,0.80085,1.4309
3200,1.3943,0.77943,1.3943
3300,1.3596,0.75919,1.3596
3400,1.3268,0.74004,1.3268
3500,1.2955,0.72189,1.2955
3600,1.2658,0.70466,1.2658
3700,1.2375,0.68828,1.2375
3800,1.2106,0.67268,1.2106
3900,1.1848,0.65782,1.1848
4000,1.1602,0.64364,1.1602
4100,1.1367,0.63009,1.1367
4200,1.1141,0.61714,1.1141
4300,1.0925,0.60474,1.0925
4400,1.0717,0.59285,1.0717
4500,1.0518,0.58145,1.0518
4600,1.0327,0.57051,1.0327
4700,1.0142,0.55999,1.0142
4800,0.99651,0.54988,0.99651
4900,0.97942,0.54014,0.97942
5000,0.96294,0.53077,0.96294
