E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
3700,0.75121,0.551,0.75121
3800,0.7345,0.53846,0.7345
3900,0.71857,0.52652,0.71857
4000,0.70335,0.51512,0.70335
4100,0.6888,0.50424,0.6888
4200,0.67488,0.49384,0.67488
4300,0.66155,0.48388,0.66155
4400,0.64876,0.47434,0.64876
4500,0.63649,0.46519,0.63649
4600,0.6247,0.4564,0.6247
4700,0.61336,0.44797,0.61336
4800,0.60245,0.43985,0.60245
4900,0.59195,0.43205,0.59195
5000,0.58183,0.42453,0.58183
