E_BEB(eV),Q_BEB(A^2),Q_DM(A^2),Q_combined(A^2)
4000,0.61017,0.50154,0.61017
4100,0.59748,0.4909,0.59748
4200,0.58534,0.48073,0.58534
4300,0.57371,0.47099,0.57371
4400,0.56256,0.46167,0.56256
4500,0.55186,0.45272,0.55186
4600,0.54158,0.44414,0.54158
4700,0.53171,0.4359,0.53171
4800,0.52221,0.42797,0.52221
4900,0.51306,0.42035,0.51306
5000,0.50424,0.413,0.50424
